sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
318,1781198400,Double Top,short,55.993,56.16,56.231125000000006,55.0405,6,1,-0.2983,False,47.3,False,sl,-3.2,-1.067,1
327,1781201100,Double Bottom,long,56.997,57.631,56.609875,58.54549999999999,7,7,1.1123,False,35.02,True,tp,1.8,0.6,13
388,1781219400,Bear Pennant,short,58.935,58.749,59.817715116279075,55.404139534883726,6,9,0.3156,False,48.91,False,tp,1.8,0.6,85
538,1781264400,Bear Pennant,short,59.22,59.364,59.862484375,56.65006249999999,6,1,-0.2432,False,47.79,False,sl,-3.2,-1.067,41
581,1781277300,Double Bottom,long,60.492,60.947,59.989124999999994,62.5035,8,1,0.7522,True,46.45,False,tp,1.8,0.6,25
608,1781285400,Ascending Triangle,long,61.776,62.304,61.42709827586207,63.17160689655172,9,1,0.8547,True,37.34,True,sl,-3.2,-1.067,50
678,1781306400,Descending Triangle,short,59.868,59.58,60.094106321839085,58.96357471264367,6,1,0.4811,False,37.38,False,tp,1.8,0.6,49
728,1781321400,Double Top,short,59.13,58.417,59.548500000000004,57.456,7,2,1.2058,False,29.95,True,sl,-3.2,-1.067,131
938,1781384400,Ascending Triangle,long,59.932,59.972,59.163184210526325,63.00726315789473,8,1,0.0667,True,59.41,False,tp,1.8,0.6,62
1019,1781408700,Double Top,short,60.528,60.426,60.686749999999996,59.893,7,1,0.1685,False,37.89,True,sl,-3.2,-1.067,214
1274,1781485200,Cup & Handle,long,63.913,63.244,62.57203225806451,69.27687096774193,8,15,-1.0467,True,53.39,False,tp,1.8,0.6,18
1294,1781491200,Double Bottom,long,64.336,64.983,64.12525,65.17899999999999,9,1,1.0057,True,33.8,True,tp,1.8,0.6,78
1373,1781514900,Ascending Triangle,long,66.081,66.121,65.47935256410257,68.48758974358972,8,1,0.0605,True,47.45,False,tp,1.8,0.6,17
1401,1781523300,Triple Bottom,long,66.444,68.436,65.91000000000001,68.57999999999998,8,20,2.998,True,42.41,False,sl,-3.2,-1.067,139
1587,1781579100,Ascending Triangle,long,67.493,67.968,66.83135227272726,70.13959090909091,9,1,0.7038,True,51.15,True,tp,1.8,0.6,6
1614,1781587200,Cup & Handle,long,69.856,71.757,68.78980769230769,74.12076923076923,8,5,2.7213,True,30.47,False,tp,1.8,0.6,37
1667,1781603100,Bear Pennant,short,72.8,73.628,74.50128260869565,65.99486956521739,7,20,-1.1374,False,60.99,True,sl,-3.2,-1.067,12
1690,1781610000,Bear Flag,short,73.459,75.039,75.40978260869565,65.6558695652174,6,20,-2.1509,False,52.88,False,tp,1.8,0.6,33
1756,1781629800,Descending Triangle,short,73.505,73.424,74.33427272727272,70.18790909090909,6,1,0.1102,False,49.37,False,tp,1.8,0.6,213
1971,1781694300,Double Top,short,72.255,71.427,72.577125,70.9665,7,1,1.1459,False,36.24,True,tp,1.8,0.6,17
1994,1781701200,Triple Top,short,71.198,71.216,71.89649999999999,68.40400000000001,7,20,-0.0253,False,39.65,True,sl,-3.2,-1.067,30
2071,1781724300,Bear Flag,short,72.707,71.929,74.21803409090907,66.66286363636365,7,1,1.07,False,37.19,True,tp,1.8,0.6,30
2209,1781765700,Bull Pennant,long,70.781,71.244,69.5727,75.61420000000003,6,1,0.6541,False,34.76,False,tp,1.8,0.6,21
2263,1781781900,Bear Pennant,short,71.604,71.582,72.56938524590164,67.74245901639344,6,1,0.0307,False,55.28,False,tp,1.8,0.6,33
2298,1781792400,Double Top,short,70.24,70.644,70.60049999999998,68.79800000000002,6,1,-0.5752,False,48.67,False,tp,1.8,0.6,5
2323,1781799900,Triple Top,short,69.354,67.405,69.891775,67.20290000000001,8,17,2.8102,True,48.25,False,tp,1.8,0.6,148
2488,1781849400,Bull Pennant,long,66.991,67.152,66.37538333333333,69.45346666666666,6,1,0.2403,False,46.23,False,tp,1.8,0.6,88
2578,1781876400,Double Bottom,long,67.884,68.931,67.649375,68.82249999999999,7,9,1.5423,False,39.33,True,tp,1.8,0.6,29
2608,1781885400,Double Bottom,long,69.725,70.588,69.25937499999999,71.5875,6,1,1.2377,False,40.85,False,sl,-3.2,-1.067,128
2745,1781926500,Bull Flag,long,69.07,69.162,68.59818478260868,70.95726086956522,7,1,0.1332,False,48.25,True,tp,1.8,0.6,22
2784,1781938200,Bull Pennant,long,70.179,70.645,70.0773695652174,70.58552173913044,7,20,0.664,False,53.15,True,sl,-3.2,-1.067,300
3088,1782029400,Double Top,short,69.388,67.985,69.58312500000001,68.6075,7,9,2.022,False,27.74,True,tp,1.8,0.6,233
3323,1782099900,Rectangle,short,67.231,65.645,67.673125,65.4625,9,8,2.359,True,22.19,True,sl,-3.2,-1.067,51
3383,1782117900,Inv Head & Shoulders,long,66.567,67.456,66.1442957317073,68.25781707317073,7,20,1.3355,False,56.66,True,tp,1.8,0.6,54
3440,1782135000,Ascending Triangle,long,68.817,69.266,68.40328571428572,70.47185714285713,7,1,0.6525,False,45.06,True,sl,-3.2,-1.067,27
3537,1782164100,Descending Triangle,short,67.032,66.436,67.81035377358491,63.91858490566037,9,1,0.8891,True,41.73,True,tp,1.8,0.6,99
3638,1782194400,Descending Triangle,short,65.176,65.251,65.87485267857143,62.38058928571431,9,1,-0.1151,True,30.52,True,tp,1.8,0.6,1
3700,1782213000,Bull Pennant,long,62.647,62.682,61.39731465517241,67.64574137931035,7,1,0.0559,False,49.88,True,sl,-3.2,-1.067,191
3962,1782291600,Ascending Triangle,long,62.443,62.454,61.52294486768243,66.12322052927026,7,1,0.0176,False,48.25,True,sl,-3.2,-1.067,55
4046,1782316800,Inv Cup & Handle,short,60.018,60.174,60.96952702702703,56.211891891891895,9,1,-0.2599,True,47.97,True,sl,-3.2,-1.067,51
4169,1782353700,Bear Flag,short,63.398,63.443,64.68276470588236,58.258941176470586,7,1,-0.071,False,57.07,True,tp,1.8,0.6,136
4307,1782395100,Double Top,short,62.24,60.97,62.539125000000006,61.043499999999995,7,1,2.0405,False,20.86,True,tp,1.8,0.6,1
4349,1782407700,Sym Triangle,short,61.45,62.01,63.078843750000004,54.934625,8,6,-0.9113,True,48.93,False,sl,-3.2,-1.067,32
4384,1782418200,Double Bottom,long,64.0,63.78,63.6015,65.594,7,1,-0.3437,False,36.19,True,tp,1.8,0.6,38
