sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
305,1781194500,Cup & Handle,long,9.4383,9.8015,8.952205263157895,11.38267894736842,9,2,3.8482,True,35.86,True,sl,-1.2,-1.2,1
391,1781220300,Bear Pennant,short,9.816,9.2861,10.31391569767442,7.8243372093023265,7,1,5.3983,False,29.33,True,sl,-1.2,-1.2,0
395,1781221500,Double Top,short,9.816,8.5625,10.105562500000001,8.65775,7,5,12.77,False,30.48,True,sl,-1.2,-1.2,0
451,1781238300,Double Top,short,8.6442,8.0171,8.7883125,8.067749999999998,7,1,7.2546,False,34.49,True,sl,-1.2,-1.2,0
472,1781244600,Inv Cup & Handle,short,8.0171,7.2309,8.220884374999999,8.832237499999996,7,20,9.8065,False,49.12,True,sl,-1.2,-1.2,0
474,1781245200,Double Top,short,7.7,7.206,7.7919374999999995,8.067749999999998,7,20,6.4156,False,53.13,True,tp,1.8,1.8,0
476,1781245800,Inv Cup & Handle,short,8.0269,7.2605,8.255138541666666,8.939854166666663,6,20,9.5479,False,61.91,False,sl,-1.2,-1.2,0
482,1781247600,Double Top,short,7.7092,8.5638,7.798837499999999,8.067749999999998,7,20,-11.0855,False,34.11,True,tp,1.8,1.8,0
510,1781256000,Sym Triangle,long,8.5995,8.7105,7.629759727272729,12.47846109090909,7,1,1.2908,False,38.69,True,tp,1.8,1.8,2
524,1781260200,Bear Pennant,short,8.5582,8.3885,9.03326590909091,6.657936363636362,6,1,1.9829,False,60.62,False,sl,-1.2,-1.2,0
567,1781273100,Bull Pennant,long,8.4963,9.1214,8.208410294117648,9.64785882352941,6,1,7.3573,False,35.65,False,sl,-1.2,-1.2,0
568,1781273400,Double Bottom,long,8.6263,9.3211,8.469175,9.2548,7,1,8.0544,False,37.2,True,sl,-1.2,-1.2,0
588,1781279400,Bull Pennant,long,9.1214,10.3686,8.70702205882353,10.77891176470588,9,20,13.6733,True,49.39,True,sl,-1.2,-1.2,0
591,1781280300,Double Bottom,long,9.5733,10.3072,9.493675,9.2548,9,20,7.6661,True,46.19,True,sl,-1.2,-1.2,0
716,1781317800,Bull Flag,long,7.693,7.9299,6.408460204081633,12.831159183673467,6,1,3.0794,False,54.06,False,sl,-1.2,-1.2,1
781,1781337300,Bear Pennant,short,8.9019,8.8214,9.580157692307692,6.188869230769231,7,1,0.9043,False,57.23,True,sl,-1.2,-1.2,0
823,1781349900,Bear Pennant,short,9.3378,8.6822,9.696151562499999,7.904393749999999,7,1,7.0209,False,42.34,True,tp,1.8,1.8,0
831,1781352300,Double Top,short,9.3378,8.3883,9.4641,8.8326,7,9,10.1683,False,48.69,True,tp,1.8,1.8,0
934,1781383200,Bull Pennant,long,7.3191,7.481,7.049210185185185,8.398659259259258,6,1,2.212,False,54.49,False,sl,-1.2,-1.2,0
941,1781385300,Inv Head & Shoulders,long,7.3191,7.4055,7.111660185185185,8.148859259259257,6,8,1.1805,False,49.33,False,sl,-1.2,-1.2,1
961,1781391300,Bear Pennant,short,7.401,7.3607,7.5695828125,6.72666875,8,3,0.5445,True,61.21,False,sl,-1.2,-1.2,1
973,1781394900,Double Bottom,long,7.4828,7.739,7.3737,7.9192,7,6,3.4239,False,47.74,True,tp,1.8,1.8,0
991,1781400300,Ascending Triangle,long,7.8247,7.4601,7.774061764705882,8.02725294117647,6,20,-4.6596,False,38.3,False,sl,-1.2,-1.2,1
995,1781401500,Double Bottom,long,7.9175,7.3737,7.9170750000000005,7.9192,6,20,-6.8683,False,37.88,True,sl,-1.2,-1.2,0
998,1781402400,Bull Flag,long,8.0542,7.3948,7.93502794117647,8.53088823529412,7,20,-8.187,False,39.21,True,sl,-1.2,-1.2,0
1147,1781447100,Bull Pennant,long,5.4624,5.5434,4.93958423076923,7.553663076923078,7,1,1.4829,False,60.14,True,sl,-1.2,-1.2,1
1157,1781450100,Double Bottom,long,5.6218,5.7967,5.4845500000000005,6.170800000000002,6,1,3.1111,False,44.2,False,sl,-1.2,-1.2,1
1179,1781456700,Bear Pennant,short,5.4492,5.5154,5.600468181818182,4.844127272727273,8,1,-1.2149,True,53.06,False,sl,-1.2,-1.2,0
