sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
321,1781199300,Double Bottom,long,63012.4,63225.1,62799.137500000004,63865.45,9,1,0.3376,True,32.21,True,tp,1.8,0.6,624
978,1781396400,Descending Triangle,short,64424.2,64473.8,64745.974898785425,63137.1004048583,6,1,-0.077,False,52.03,False,sl,-3.2,-1.067,435
1452,1781538600,Double Bottom,long,66910.6,67243.4,66640.58750000001,67990.65,9,1,0.4974,True,30.24,True,sl,-3.2,-1.067,487
2028,1781711400,Double Bottom,long,65492.9,65689.9,65308.7375,66229.54999999999,6,1,0.3008,False,32.84,False,sl,-3.2,-1.067,158
2278,1781786400,Bull Pennant,long,64073.6,64259.2,63904.02272727273,64751.90909090909,6,4,0.2897,False,46.2,False,sl,-3.2,-1.067,38
2325,1781800500,Triple Top,short,63612.5,62698.6,63748.47916666667,63068.583333333314,8,20,1.4367,True,36.85,False,sl,-3.2,-1.067,719
3083,1782027900,Bull Pennant,long,64240.5,64235.6,64147.618,64612.028,9,1,-0.0076,True,33.78,True,tp,1.8,0.6,359
3469,1782143700,Bear Pennant,short,64892.5,64836.2,65251.939215686274,63454.743137254896,6,1,0.0868,False,58.3,False,tp,1.8,0.6,160
3666,1782202800,Double Top,short,62673.2,62245.7,62975.174999999996,61465.3,8,1,0.6821,True,27.42,False,tp,1.8,0.6,358
4035,1782313500,Triple Top,short,61827.1,60910.3,61989.024999999994,61179.40000000001,9,20,1.4828,True,60.19,True,tp,1.8,0.6,20
4087,1782329100,Bull Flag,long,59666.6,59818.5,58686.5596875,63586.761249999996,6,1,0.2546,False,52.04,False,tp,1.8,0.6,15
4136,1782343800,Bear Pennant,short,60897.2,61031.2,61417.85254237288,58814.58983050848,8,4,-0.22,True,61.2,False,tp,1.8,0.6,170
4373,1782414900,Triple Top,short,59346.3,59236.4,60047.06477272727,56543.24090909091,8,1,0.1852,True,56.73,False,tp,1.8,0.6,1510
5894,1782871200,Double Bottom,long,58466.6,58777.3,58249.675,59334.29999999999,6,5,0.5314,False,36.23,False,tp,1.8,0.6,145
6089,1782929700,Bear Pennant,short,60100.3,60188.0,60641.01875,57937.424999999996,6,1,-0.1459,False,44.95,False,sl,-3.2,-1.067,230
6339,1783004700,Triple Top,short,61605.2,61543.5,62076.041666666664,59721.83333333333,6,6,0.1002,False,50.4,False,sl,-3.2,-1.067,608
6979,1783196700,Triple Top,short,63246.7,63167.3,63408.042187499996,62601.331249999996,6,1,0.1255,False,49.41,False,tp,1.8,0.6,475
7455,1783339500,Triple Top,short,62490.1,61997.2,62707.7314516129,61619.57419354839,7,1,0.7888,False,19.84,True,sl,-3.2,-1.067,48
7536,1783363800,Bear Pennant,short,63717.2,63770.2,64345.39103773585,61204.4358490566,6,3,-0.0832,False,53.2,False,tp,1.8,0.6,425
7975,1783495500,Bull Pennant,long,62616.0,62814.8,62348.36833333333,63686.52666666666,6,20,0.3175,False,51.25,False,tp,1.8,0.6,541
8518,1783658400,Double Bottom,long,64045.3,64096.4,63878.8625,64711.05,9,1,0.0798,True,50.68,True,open,-0.2033,-0.068,420
