sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
293,1781194500,Double Bottom,long,4113.5,4118.2001953125,4103.575103759766,4153.1995849609375,7,1,0.1143,False,45.83,True,sl,-0.0231,-1.9,0
312,1781200200,Double Bottom,long,4122.60009765625,4173.89990234375,4109.462615966797,4175.1500244140625,7,4,1.2444,False,23.13,True,sl,-0.0228,-1.9,0
360,1781218200,Bear Pennant,short,4229.7998046875,4256.10009765625,4269.691963195801,4070.231170654297,6,7,-0.6218,False,42.23,False,sl,-0.0223,-1.9,0
371,1781221500,Bear Pennant,short,4229.7998046875,4239.60009765625,4272.341865539551,4059.631561279297,6,18,-0.2317,False,51.72,False,sl,-0.0224,-1.9,0
411,1781233500,Bull Pennant,long,4212.7001953125,4215.10009765625,4195.222946893601,4282.609188988095,6,1,0.057,False,61.11,False,sl,-0.0225,-1.9,0
510,1781263200,Bear Pennant,short,4228.10009765625,4230.89990234375,4241.528669084822,4174.385811941965,6,1,-0.0662,False,52.92,False,sl,-0.0225,-1.9,0
547,1781274300,Double Top,short,4214.7001953125,4209.2998046875,4219.425231933594,4195.800048828125,6,18,0.1281,False,61.78,True,sl,-0.0226,-1.9,0
561,1781278500,Double Bottom,long,4235.7001953125,4239.5,4230.975158691406,4254.600341796875,8,3,0.0897,True,36.38,True,sl,-0.0224,-1.9,0
627,1781475300,Double Bottom,long,4325.60009765625,4325.7998046875,4319.712646484375,4302.05029296875,9,1,0.0046,True,9.64,True,sl,-0.022,-1.9,0
668,1781487600,Ascending Triangle,long,4333.7998046875,4338.60009765625,4303.694755859375,4454.22,9,1,0.1108,True,45.01,True,sl,-0.0219,-1.9,0
670,1781488200,Double Bottom,long,4324.60009765625,4337.60009765625,4307.700134277344,4392.199951171875,9,4,0.3006,True,44.02,True,sl,-0.0219,-1.9,0
692,1781494800,Bear Pennant,short,4348.39990234375,4344.10009765625,4380.88023705576,4218.478563495711,6,4,0.0989,False,57.61,False,sl,-0.0219,-1.9,0
751,1781512500,Double Bottom,long,4348.7998046875,4363.89990234375,4341.962341308594,4376.149658203125,9,1,0.3472,True,33.12,True,sl,-0.0218,-1.9,0
786,1781523000,Bear Pennant,short,4360.0,4367.10009765625,4371.079203287761,4315.683186848958,7,2,-0.1628,False,54.04,True,sl,-0.0218,-1.9,0
808,1781529600,Triple Bottom,long,4371.2001953125,4375.2001953125,4359.9503173828125,4416.19970703125,9,1,0.0915,True,37.39,True,sl,-0.0217,-1.9,0
865,1781546700,Double Top,short,4346.2001953125,4342.2998046875,4355.150329589844,4310.399658203125,6,1,0.0897,False,40.85,False,sl,-0.0219,-1.9,0
936,1781571600,Bull Pennant,long,4334.5,4343.0,4318.713340609682,4397.6466375612745,9,1,0.1961,True,43.9,True,sl,-0.0219,-1.9,0
1015,1781595300,Ascending Triangle,long,4350.0,4352.0,4343.1250110973015,4377.499955610795,9,1,0.046,True,39.9,True,sl,-0.0218,-1.9,0
1051,1781606100,Bear Pennant,short,4365.2998046875,4365.89990234375,4373.6771448647105,4331.790443978659,6,1,-0.0137,False,61.94,False,sl,-0.0218,-1.9,0
1079,1781614500,Triple Bottom,long,4370.39990234375,4375.89990234375,4361.2498779296875,4407.0,9,1,0.1258,True,47.07,True,sl,-0.0217,-1.9,0
1203,1781655300,Bull Pennant,long,4357.60009765625,4359.5,4353.886552290483,4372.454279119318,6,1,0.0436,False,41.26,True,sl,-0.0218,-1.9,0
1300,1781684400,Triple Top,short,4342.10009765625,4343.39990234375,4349.9909335049715,4310.536754261364,7,1,-0.0299,False,51.96,True,sl,-0.0219,-1.9,0
1315,1781688900,Bull Pennant,long,4351.10009765625,4348.60009765625,4346.5250244140625,4369.400390625,6,1,-0.0575,False,39.91,True,sl,-0.0218,-1.9,0
1410,1781717400,Bear Pennant,short,4376.7998046875,4398.39990234375,4389.049666694973,4327.800356657609,7,5,-0.4935,False,34.17,True,tp,0.0125,1.1,0
