sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
309,1781200800,Double Bottom,long,63331.3,63473.5,62986.575000000004,64710.2,9,1,0.2245,True,40.6,True,tp,3.8,3.8,355
669,1781524800,Double Bottom,long,65940.7,66285.2,65573.1,67411.09999999999,9,3,0.5224,True,36.08,True,sl,-1.2,-1.2,104
776,1781621100,Double Top,short,65557.0,65651.9,65905.475,64163.100000000006,7,1,-0.1448,False,33.36,True,sl,-1.2,-1.2,101
879,1781713800,Double Bottom,long,65844.8,65968.2,65479.675,67305.29999999999,6,1,0.1874,False,36.84,False,sl,-1.2,-1.2,5
923,1781753400,Bull Pennant,long,64701.1,64323.4,64113.052142857145,67053.29142857142,7,4,-0.5838,False,55.08,True,sl,-1.2,-1.2,44
969,1781794800,Rectangle,short,63864.1,63564.3,64109.1125,62884.049999999996,8,1,0.4694,True,54.39,False,sl,-1.2,-1.2,192
1167,1781973000,Double Bottom,long,63508.2,63998.9,63312.4375,64291.25,7,7,0.7727,False,36.99,True,sl,-1.2,-1.2,123
1302,1782094500,Double Bottom,long,63896.8,64543.8,63624.4375,64986.25000000001,9,4,1.0126,True,36.07,True,sl,-1.2,-1.2,6
1359,1782145800,Bear Pennant,short,64358.8,64581.9,64800.06764705883,62593.7294117647,7,20,-0.3467,False,42.69,True,tp,3.8,3.8,62
1470,1782245700,Ascending Triangle,long,62390.8,62480.3,61828.261275831086,64640.954896675656,6,1,0.1435,False,52.42,False,sl,-1.2,-1.2,67
1542,1782310500,Bear Pennant,short,62685.4,61231.7,63250.78602941176,60423.855882352946,8,17,2.319,True,28.59,False,sl,-1.2,-1.2,65
1622,1782382500,Bear Pennant,short,61735.2,61584.9,62428.419078947365,58962.32368421053,6,1,0.2435,False,55.22,False,tp,3.8,3.8,13
1693,1782446400,Bull Pennant,long,59478.9,59913.1,58563.468243243246,63140.627027027025,7,1,0.73,False,43.9,True,sl,-1.2,-1.2,26
1762,1782508500,Sym Triangle,short,59782.7,59873.7,60596.72954545454,56526.58181818182,8,3,-0.1522,True,59.26,False,sl,-1.2,-1.2,27
1819,1782559800,Descending Triangle,short,60405.7,60267.0,60706.316847826085,59203.23260869565,6,1,0.2296,False,49.93,False,sl,-1.2,-1.2,13
1852,1782589500,Triple Top,short,60325.4,60175.7,60530.79404761905,59503.82380952381,7,1,0.2482,False,37.85,True,sl,-1.2,-1.2,160
2014,1782735300,Double Bottom,long,59955.2,60443.3,59664.43749999999,61118.25000000001,7,1,0.8141,False,43.39,True,sl,-1.2,-1.2,0
2021,1782741600,Bear Pennant,short,59989.5,59083.9,60405.703571428574,58324.68571428571,8,10,1.5096,True,45.94,False,sl,-1.2,-1.2,1
2023,1782743400,Double Top,short,59459.1,59319.1,59596.15,58910.899999999994,9,3,0.2355,True,48.7,True,sl,-1.2,-1.2,4
2077,1782792000,Descending Triangle,short,59737.7,59560.4,60128.07205882353,58176.21176470588,8,1,0.2968,True,49.15,False,sl,-1.2,-1.2,140
2218,1782918900,Double Bottom,long,59011.1,60309.0,58816.0375,59791.34999999999,7,6,2.1994,False,32.08,True,sl,-1.2,-1.2,36
2256,1782953100,Double Top,short,59780.9,59751.9,60019.8375,58825.149999999994,6,1,0.0485,False,23.17,False,sl,-1.2,-1.2,6
2292,1782985500,Bull Pennant,long,60610.3,61181.5,60074.71704545455,62752.63181818181,9,1,0.9424,True,31.12,True,tp,3.8,3.8,337
2635,1783294200,Ascending Triangle,long,62731.9,63698.7,62574.62321428572,63361.00714285714,9,9,1.5412,True,29.31,True,sl,-1.2,-1.2,22
2685,1783339200,Descending Triangle,short,62965.3,61999.0,63507.58879120879,60796.144835164836,6,1,1.5347,False,27.53,False,sl,-1.2,-1.2,13
2702,1783354500,Double Bottom,long,63546.7,63471.2,63302.72499999999,64522.600000000006,9,1,-0.1188,True,30.7,True,sl,-1.2,-1.2,50
2782,1783426500,Double Bottom,long,63405.0,63710.0,63258.7,63990.200000000004,9,1,0.481,True,38.17,True,sl,-1.2,-1.2,4
2791,1783434600,Triple Top,short,63112.4,62936.2,63548.17857142857,61369.28571428572,7,4,0.2792,False,43.82,True,sl,-1.2,-1.2,0
2792,1783435500,Double Top,short,63144.5,63559.0,63350.425,62320.8,7,1,-0.6564,False,49.28,True,sl,-1.2,-1.2,7
2801,1783443600,Double Bottom,long,64052.6,64022.2,63837.35,64913.59999999999,8,1,-0.0475,True,39.84,False,sl,-1.2,-1.2,17
2836,1783475100,Bear Flag,short,63426.9,63043.0,63808.723333333335,61899.60666666666,7,1,0.6053,False,46.35,True,sl,-1.2,-1.2,191
3029,1783648800,Ascending Triangle,long,63387.0,63869.1,63112.01666666666,64486.93333333334,9,1,0.7606,True,37.71,True,open,0.1665,0.167,149
