sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
305,1781194500,Descending Triangle,short,1.1518083810806274,1.1512778997421265,1.154708298692849,1.1402087106317418,7,3,0.0461,True,30.74,False,tp,0.0339,0.78,10
479,1781246700,Bull Pennant,long,1.157139539718628,1.157139539718628,1.1564826141704214,1.1597672419114542,5,1,0.0,False,38.72,False,tp,0.0337,0.78,1
498,1781252400,Bull Pennant,long,1.157273530960083,1.1583458185195925,1.156516671180725,1.1603009700775146,7,1,0.0927,True,31.54,False,sl,-0.0527,-1.22,7
561,1781271300,Bull Pennant,long,1.1579434871673584,1.157809495925903,1.1572150513529778,1.1608572304248814,5,1,-0.0116,False,32.1,False,sl,-0.0527,-1.22,0
691,1781488500,Bull Pennant,long,1.16130530834198,1.1602274179458618,1.1609410531818867,1.162762328982353,7,20,-0.0928,True,41.62,False,tp,0.0336,0.78,20
774,1781513400,Bear Pennant,short,1.1603620052337646,1.1602274179458618,1.1609464920484103,1.158024057975182,5,1,0.0116,False,40.21,False,sl,-0.0526,-1.22,1
853,1781537100,Bear Pennant,short,1.1609008312225342,1.1606314182281494,1.161455648286002,1.1586815629686629,5,1,0.0232,False,51.33,False,tp,0.0336,0.78,2
920,1781557200,Bull Pennant,long,1.159151554107666,1.1594202518463137,1.1582618218201857,1.1627104832575872,5,1,0.0232,False,30.71,False,tp,0.0336,0.78,7
1102,1781611800,Bear Pennant,short,1.1599582433700562,1.1599582433700562,1.1608352273140314,1.1564503075941552,5,1,-0.0,False,24.65,False,sl,-0.0526,-1.22,5
1543,1781744100,Bull Pennant,long,1.1512778997421265,1.1519410610198977,1.1481457413048357,1.1638065334912893,6,1,0.0576,False,32.6,False,tp,0.0339,0.78,4
1711,1781794500,Bull Flag,long,1.1481056213378906,1.1490291357040403,1.1463227727833916,1.1552370155558866,6,1,0.0804,False,30.99,False,sl,-0.0531,-1.22,0
1794,1781819400,Bull Flag,long,1.1470520496368408,1.1465259790420532,1.1462707572513158,1.1501772191789412,5,1,-0.0459,False,46.57,False,tp,0.034,0.78,0
1922,1781857800,Bull Pennant,long,1.1463946104049685,1.1462632417678833,1.1451225053180352,1.1514830307527022,5,1,-0.0115,False,38.59,False,tp,0.034,0.78,1
1984,1781876400,Bear Pennant,short,1.1465259790420532,1.1465259790420532,1.1469707128248716,1.1447470439107794,5,4,-0.0,False,37.16,False,sl,-0.0532,-1.22,12
2082,1782084000,Bear Pennant,short,1.1467890739440918,1.1466574668884275,1.1473638300712292,1.1444900494355423,7,1,0.0115,True,18.8,False,tp,0.034,0.78,5
