sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
321,1781199300,Double Bottom,long,63012.4,63225.1,62799.137500000004,63865.45,9,1,0.3376,True,32.21,True,tp,3.8,3.8,938
1287,1781489100,Bear Pennant,short,65519.6,65613.4,66058.05833333333,63365.76666666666,6,1,-0.1432,False,56.95,False,sl,-1.2,-1.2,109
1398,1781522400,Triple Bottom,long,65940.7,66312.7,65801.15,66498.9,9,1,0.5641,True,33.08,True,sl,-1.2,-1.2,323
1728,1781621400,Triple Top,short,66169.2,65690.9,66297.57976190475,65655.68095238095,7,20,0.7228,False,38.94,True,sl,-1.2,-1.2,306
2053,1781718900,Bear Flag,short,65941.6,66098.9,66331.63125,64381.475000000006,6,3,-0.2385,False,53.23,False,tp,3.8,3.8,255
2325,1781800500,Triple Top,short,63612.5,62698.6,63748.47916666667,63068.583333333314,8,20,1.4367,True,36.85,False,sl,-1.2,-1.2,253
2589,1781879700,Triple Bottom,long,62878.1,63328.2,62789.375,63233.0,7,18,0.7158,False,41.16,True,sl,-1.2,-1.2,1052
3666,1782202800,Double Top,short,62673.2,62245.7,62975.174999999996,61465.3,8,1,0.6821,True,27.42,False,sl,-1.2,-1.2,71
3738,1782224400,Double Bottom,long,62727.6,62584.6,62613.024999999994,63185.90000000001,6,1,-0.228,False,41.51,False,sl,-1.2,-1.2,275
4035,1782313500,Triple Top,short,61827.1,60910.3,61989.024999999994,61179.40000000001,9,20,1.4828,True,60.19,True,sl,-1.2,-1.2,166
4202,1782363600,Triple Bottom,long,61201.8,61511.5,61095.62500000001,61626.49999999999,7,1,0.506,False,21.03,True,sl,-1.2,-1.2,102
4305,1782394500,Double Top,short,61239.9,60667.0,61476.675,60292.8,9,1,0.9355,True,35.16,True,tp,3.8,3.8,3
4373,1782414900,Triple Top,short,59346.3,59236.4,60047.06477272727,56543.24090909091,8,1,0.1852,True,56.73,False,sl,-1.2,-1.2,26
4401,1782423300,Ascending Triangle,long,59703.4,59915.4,59533.901000000005,60381.39599999999,6,1,0.3551,False,33.9,False,sl,-1.2,-1.2,45
4467,1782443100,Inv Cup & Handle,short,59483.5,58729.4,59564.87272727273,59808.9909090909,8,20,1.2677,True,49.41,False,sl,-1.2,-1.2,5
4474,1782445200,Inv Cup & Handle,short,59439.6,59478.9,59563.90113636363,59936.804545454535,8,20,-0.0661,True,38.18,False,sl,-1.2,-1.2,2
4482,1782447600,Bull Pennant,long,59913.1,59983.5,59417.775,61894.399999999994,6,1,0.1175,False,32.39,False,sl,-1.2,-1.2,76
4567,1782473100,Triple Top,short,60005.5,59421.9,60260.5625,58985.25,9,20,0.9726,True,50.08,True,sl,-1.2,-1.2,29
4599,1782482700,Double Bottom,long,60171.5,60043.4,59930.037500000006,61137.34999999999,6,1,-0.2129,False,34.49,False,sl,-1.2,-1.2,9
4623,1782489900,Double Bottom,long,60326.4,60243.6,59996.7125,61645.149999999994,6,1,-0.1373,False,45.88,False,sl,-1.2,-1.2,31
4719,1782518700,Ascending Triangle,long,60103.5,60136.9,59850.32142857143,61116.21428571429,6,1,0.0556,False,49.74,False,sl,-1.2,-1.2,497
5217,1782668100,Inv Cup & Handle,short,59863.8,59441.5,59987.965625000004,59367.1375,9,20,0.7054,True,47.07,True,sl,-1.2,-1.2,113
5331,1782702300,Double Bottom,long,59753.9,60081.6,59577.9125,60457.850000000006,7,1,0.5484,False,27.8,True,sl,-1.2,-1.2,23
5388,1782719400,Bear Pennant,short,60051.0,60073.6,60265.152272727275,59194.3909090909,6,1,-0.0376,False,54.48,False,sl,-1.2,-1.2,50
5439,1782734700,Double Top,short,59955.2,60474.9,60138.0,59224.0,7,1,-0.8668,False,28.32,True,tp,3.8,3.8,444
5894,1782871200,Double Bottom,long,58466.6,58777.3,58249.675,59334.29999999999,6,5,0.5314,False,36.23,False,tp,3.8,3.8,243
6162,1782951600,Bear Pennant,short,59949.9,59850.7,60334.48421052632,58411.56315789473,7,1,0.1655,False,36.12,True,sl,-1.2,-1.2,28
6277,1782986100,Double Bottom,long,61050.3,61181.5,60713.537500000006,62397.34999999999,9,1,0.2149,True,29.78,True,tp,3.8,3.8,1012
7336,1783303800,Bear Flag,short,63615.9,63453.8,63946.05731707317,62295.270731707315,7,1,0.2548,False,43.21,True,sl,-1.2,-1.2,226
7564,1783372200,Ascending Triangle,long,63821.2,64307.2,63721.612499999996,64219.55,9,1,0.7615,True,19.34,True,sl,-1.2,-1.2,61
7628,1783391400,Descending Triangle,short,63635.1,63499.9,63999.73173076923,62176.57307692307,7,1,0.2125,False,36.12,True,sl,-1.2,-1.2,171
7815,1783447500,Bear Pennant,short,64193.3,64066.9,64573.735156250004,62671.559375,6,1,0.1969,False,52.29,False,open,-0.2428,-0.243,1123
