sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
354,1781241300,Bear Pennant,short,58.722,58.674,59.61604285714286,55.14582857142857,7,1,0.0817,False,57.82,True,sl,-1.2,-1.2,16
443,1781321400,Bear Pennant,short,59.193,58.525,60.58506818181818,53.62472727272727,7,1,1.1285,False,47.04,True,sl,-1.2,-1.2,18
481,1781355600,Inv Head & Shoulders,long,58.967,59.466,58.4273125,61.12575,9,1,0.8462,True,42.22,True,tp,3.8,3.8,128
658,1781514900,Cup & Handle,long,65.992,65.931,64.21402112676057,73.10391549295774,8,1,-0.0924,True,42.5,False,tp,3.8,3.8,30
699,1781551800,Bear Pennant,short,67.955,67.404,68.97985156249999,63.85559375000001,6,1,0.8108,False,54.02,False,sl,-1.2,-1.2,8
730,1781579700,Bull Flag,long,67.493,69.192,66.56174999999999,71.218,9,1,2.5173,True,39.04,True,tp,3.8,3.8,8
753,1781600400,Bull Flag,long,69.753,73.418,68.22175,75.87800000000001,8,20,5.2543,True,51.84,False,tp,3.8,3.8,6
819,1781659800,Head & Shoulders,short,73.429,74.041,75.36885802469136,65.66956790123457,6,3,-0.8335,False,60.39,False,sl,-1.2,-1.2,0
826,1781666100,Double Bottom,long,74.041,74.86,73.64837499999999,75.6115,9,6,1.1061,True,50.61,True,sl,-1.2,-1.2,6
847,1781685000,Bear Pennant,short,73.037,73.064,73.77437500000002,70.08749999999998,7,1,-0.037,False,51.51,True,tp,3.8,3.8,14
926,1781756100,Head & Shoulders,short,70.988,69.432,72.782375,63.810500000000005,7,1,2.1919,False,34.32,True,sl,-1.2,-1.2,6
942,1781770500,Bull Pennant,long,71.541,72.347,69.59473529411764,79.32605882352942,6,1,1.1266,False,37.46,False,sl,-1.2,-1.2,6
973,1781798400,Double Top,short,68.295,67.244,69.37287500000001,63.98349999999999,9,1,1.5389,True,34.52,True,sl,-1.2,-1.2,8
1022,1781842500,Double Top,short,66.8,66.903,67.081125,65.6755,9,1,-0.1542,True,57.31,True,sl,-1.2,-1.2,8
1057,1781874000,Ascending Triangle,long,67.105,68.02,66.13234782608696,70.99560869565218,6,1,1.3635,False,55.07,False,tp,3.8,3.8,12
1106,1781918100,Bear Flag,short,69.26,68.991,70.59810869565219,63.907565217391294,7,1,0.3884,False,50.38,True,sl,-1.2,-1.2,12
1209,1782010800,Descending Triangle,short,70.04,70.003,70.61381250000001,67.74475000000001,6,1,0.0528,False,46.16,False,tp,3.8,3.8,75
1285,1782079200,Bear Flag,short,67.667,67.117,68.09211956521739,65.96652173913044,9,1,0.8128,True,42.3,True,sl,-1.2,-1.2,11
1309,1782100800,Double Top,short,66.144,65.798,66.59437500000001,64.3425,9,1,0.5231,True,32.7,True,sl,-1.2,-1.2,4
1340,1782128700,Bull Pennant,long,67.572,68.085,66.64890178571429,71.26439285714285,6,3,0.7592,False,47.3,False,sl,-1.2,-1.2,15
1380,1782164700,Descending Triangle,short,67.032,66.752,68.0728335123523,62.86866595059075,8,1,0.4177,True,35.66,False,tp,3.8,3.8,32
1413,1782194400,Inv Cup & Handle,short,65.455,64.228,66.39210256410256,61.70658974358976,9,1,1.8746,True,28.86,True,tp,3.8,3.8,82
1501,1782273600,Double Top,short,61.596,61.093,61.99187499999999,60.0125,9,4,0.8166,True,34.08,True,sl,-1.2,-1.2,2
1533,1782302400,Bull Pennant,long,62.592,62.462,61.911500000000004,65.314,7,1,-0.2077,False,47.69,True,sl,-1.2,-1.2,2
1579,1782343800,Double Bottom,long,63.536,63.78,62.725500000000004,66.77799999999999,7,1,0.384,False,35.44,True,sl,-1.2,-1.2,4
