sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
321,1781481600,Double Bottom,long,63802.2,65926.4,62619.8125,68531.75,9,1,3.3294,True,40.59,True,sl,-1.188,-1.202,12
343,1781798400,Bear Flag,short,63975.2,62949.5,66125.43125,55374.274999999994,9,1,1.6033,True,43.29,True,sl,-3.2085,-1.066,22
379,1782316800,Double Top,short,62919.2,59962.8,64129.587499999994,58077.649999999994,9,1,4.6987,True,28.66,True,sl,-0.986,-1.254,0
407,1782720000,Bull Pennant,long,60044.8,59955.2,58332.575000000004,66893.7,6,1,-0.1492,False,57.79,False,sl,-3.0932,-1.069,6
427,1783008000,Double Bottom,long,61358.8,61476.6,60796.18750000001,63609.24999999999,9,1,0.192,True,46.46,True,tp,3.269,3.769,18
459,1783468800,Bull Pennant,long,62934.6,62765.9,61853.725,67258.1,6,20,-0.2681,False,53.53,False,sl,-1.9893,-1.112,2
463,1783526400,Bear Flag,short,62303.2,62278.8,63949.31818181818,55718.72727272727,9,1,0.0392,True,52.81,True,sl,-2.8333,-1.076,7
