sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
310,1781201700,Bear Pennant,short,9.7102,9.4342,10.682508823529412,5.820964705882354,6,1,2.8424,False,57.34,False,sl,-1.2,-1.2,0
332,1781221500,Bear Pennant,short,9.5465,8.6144,10.621104411764705,5.248082352941178,6,20,9.7638,False,37.78,False,sl,-1.2,-1.2,0
390,1781273700,Bull Flag,long,8.4963,9.7165,7.586640104166666,12.134939583333335,7,1,14.3615,False,41.74,True,sl,-1.2,-1.2,2
410,1781291700,Bear Pennant,short,9.6975,9.2164,10.979328846153845,4.570184615384618,7,5,4.9611,False,41.43,True,sl,-1.2,-1.2,0
443,1781321400,Bull Pennant,long,7.7998,7.9496,6.558018181818182,12.766927272727273,6,4,1.9206,False,45.81,False,tp,3.8,3.8,1
541,1781409600,Bear Pennant,short,6.952,6.9003,7.73256875,3.829725,9,1,0.7437,True,37.81,True,sl,-1.2,-1.2,0
611,1781472600,Bull Pennant,long,5.1876,5.3972,4.611910526315789,7.490357894736842,7,1,4.0404,False,45.28,True,tp,3.8,3.8,0
631,1781490600,Bull Pennant,long,5.5693,5.4817,5.346919,6.458824,7,1,-1.5729,False,55.95,True,sl,-1.2,-1.2,3
651,1781508600,Double Top,short,5.309,4.9156,5.507725,4.514100000000001,9,1,7.4101,True,36.42,True,tp,3.8,3.8,0
703,1781555400,Bull Pennant,long,3.9089,4.0337,3.3704,6.0629,6,1,3.1927,False,59.07,False,sl,-1.2,-1.2,4
737,1781586000,Bear Pennant,short,4.0796,3.8411,4.250014285714286,3.3979428571428567,8,1,5.8462,True,47.26,False,sl,-1.2,-1.2,0
814,1781655300,Bull Pennant,long,2.4515,2.5288,1.9662448630136984,4.392520547945206,6,1,3.1532,False,54.63,False,sl,-1.2,-1.2,0
885,1781719200,Bull Pennant,long,1.7207,1.7464,1.3767169999999997,3.096632,6,1,1.4936,False,48.92,False,sl,-1.2,-1.2,0
961,1781787600,Rectangle,short,1.4904,1.678,1.61995,0.9722,9,1,-12.5872,True,38.93,True,tp,3.8,3.8,0
990,1781813700,Sym Triangle,long,1.9123,1.8412,1.7025691460794845,2.7512234156820625,7,1,-3.718,False,43.21,True,sl,-1.2,-1.2,0
999,1781821800,Bear Pennant,short,1.7301,1.6791,1.8396434210526316,1.2919263157894738,8,2,2.9478,True,40.63,False,sl,-1.2,-1.2,2
1132,1781941500,Sym Triangle,short,1.8969,1.8499,2.0157166666666666,1.4216333333333333,7,1,2.4777,False,48.72,True,sl,-1.2,-1.2,0
1137,1781946000,Sym Triangle,short,1.8969,1.8492,1.9933666666666667,1.5110333333333332,9,6,2.5146,True,46.36,True,tp,3.8,3.8,5
1232,1782031500,Bull Pennant,long,1.7411,1.7345,1.6848096153846155,1.9662615384615383,7,8,-0.3791,False,59.9,True,sl,-1.2,-1.2,0
1252,1782049500,Double Bottom,long,1.7334,1.7767,1.6919875000000002,1.89905,7,1,2.498,False,40.48,True,sl,-1.2,-1.2,7
1308,1782099900,Sym Triangle,short,1.7684,1.7446,1.7978543956043955,1.6505824175824173,8,3,1.3458,True,55.93,False,sl,-1.2,-1.2,1
1374,1782159300,Inv Cup & Handle,short,1.6769,1.6328,1.739095588235294,1.4281176470588237,9,5,2.6299,True,37.37,True,tp,3.8,3.8,1
1391,1782174600,Bull Flag,long,1.6935,1.6998,1.6297470588235294,1.9485117647058825,6,1,0.372,False,38.22,False,sl,-1.2,-1.2,1
1435,1782214200,Inv Head & Shoulders,long,1.73,1.7777,1.6827467391304347,1.919013043478261,7,1,2.7572,False,38.9,True,sl,-1.2,-1.2,0
1482,1782256500,Cup & Handle,long,2.0267,2.2169,1.9986695652173914,1.9145782608695654,8,20,9.3847,True,47.84,False,tp,3.8,3.8,0
1509,1782280800,Cup & Handle,long,2.4719,2.4365,2.4639500000000005,2.5036999999999994,8,1,-1.4321,True,41.44,True,sl,-1.2,-1.2,0
1525,1782295200,Bear Pennant,short,2.3162,2.2,2.479447222222222,1.663211111111111,7,5,5.0168,False,43.34,True,sl,-1.2,-1.2,0
1563,1782329400,Bull Pennant,long,1.6794,1.7104,1.3949529411764707,2.8171882352941173,6,4,1.8459,False,44.87,False,sl,-1.2,-1.2,6
1586,1782350100,Bull Pennant,long,1.6815,1.7823,1.3799144736842104,2.887842105263158,7,1,5.9946,False,47.05,True,sl,-1.2,-1.2,0
1599,1782361800,Bear Pennant,short,1.7142,1.6285,1.8005588709677418,1.3687645161290323,9,1,4.9994,True,49.21,True,sl,-1.2,-1.2,1
1607,1782369000,Bear Pennant,short,1.7142,1.795,1.8005588709677418,1.3687645161290323,9,9,-4.7136,True,47.32,True,sl,-1.2,-1.2,0
1639,1782397800,Cup & Handle,long,1.9051,1.9803,1.7784942307692309,2.4115230769230767,7,1,3.9473,False,48.26,True,sl,-1.2,-1.2,0
1662,1782418500,Bear Flag,short,1.8524,1.8596,1.9781678571428571,1.3493285714285717,6,1,-0.3887,False,43.85,False,sl,-1.2,-1.2,2
1796,1782539100,Bear Pennant,short,2.4896,2.4949,2.5833114864864863,2.114754054054054,7,1,-0.2129,False,44.65,True,tp,3.8,3.8,0
1854,1782591300,Sym Triangle,short,2.3689,2.3528,2.5902866666666666,1.483353333333333,6,2,0.6796,False,60.24,False,sl,-1.2,-1.2,0
1901,1782633600,Cup & Handle,long,2.7642,2.8441,2.635543,3.278828,9,1,2.8905,True,40.69,True,sl,-1.2,-1.2,0
1910,1782641700,Bear Pennant,short,2.799,2.6077,2.954927777777778,2.175288888888889,7,4,6.8346,False,51.59,True,tp,3.8,3.8,0
2017,1782738000,Sym Triangle,long,2.6799,2.7356,2.5450388888888886,3.2193444444444443,8,1,2.0784,True,49.92,False,sl,-1.2,-1.2,1
2068,1782783900,Sym Triangle,long,2.8034,2.8297,2.6617319999999998,3.3700719999999995,8,1,0.9381,True,51.8,False,sl,-1.2,-1.2,0
2122,1782832500,Triple Top,short,2.7597,2.6823,2.8029333333333337,2.586766666666666,7,1,2.8047,False,49.29,True,sl,-1.2,-1.2,0
2123,1782833400,Double Top,short,2.706,2.7824,2.734875,2.5904999999999996,7,1,-2.8234,False,54.34,True,sl,-1.2,-1.2,0
2141,1782849600,Double Bottom,long,2.8729,2.8715,2.8444625,2.98665,9,1,-0.0487,True,30.26,True,tp,3.8,3.8,1
2172,1782877500,Bull Pennant,long,2.9748,3.3204,2.7919631578947373,3.7061473684210524,9,1,11.6176,True,31.74,True,sl,-1.2,-1.2,0
2186,1782890100,Bear Pennant,short,3.1192,2.9829,3.4138715116279075,1.940513953488372,7,4,4.3697,False,39.48,True,sl,-1.2,-1.2,0
2233,1782932400,Bull Flag,long,2.7839,2.843,2.440126595744681,4.1589936170212765,6,1,2.1229,False,61.85,False,tp,3.8,3.8,3
2313,1783004400,Double Bottom,long,2.9247,2.8901,2.8851375,3.0829500000000003,9,1,-1.183,True,42.21,True,sl,-1.2,-1.2,0
2367,1783053000,Bear Flag,short,3.1053,3.1,3.2265613207547172,2.620254716981132,7,2,0.1707,False,60.71,True,sl,-1.2,-1.2,0
2427,1783107000,Bull Pennant,long,2.7468,2.7976,2.5869377192982457,3.3862491228070177,6,1,1.8494,False,45.14,False,sl,-1.2,-1.2,6
2471,1783146600,Bull Pennant,long,2.7679,2.8964,2.68878125,3.084375,7,1,4.6425,False,40.63,True,sl,-1.2,-1.2,0
2502,1783174500,Inv Head & Shoulders,long,2.9686,3.0339,2.9676062500000002,2.9646250000000003,7,20,2.1997,True,49.46,False,sl,-1.2,-1.2,3
2521,1783191600,Bear Flag,short,2.9852,2.9342,3.1110223684210525,2.4819105263157892,6,5,1.7084,False,61.68,False,tp,3.8,3.8,21
2586,1783250100,Bull Pennant,long,2.8375,2.8297,2.736175,3.2428,6,1,-0.2749,False,55.51,False,sl,-1.2,-1.2,0
2598,1783260900,Inv Head & Shoulders,long,2.8375,2.8468,2.7668749999999998,3.1199999999999997,6,13,0.3278,False,52.83,False,sl,-1.2,-1.2,3
2611,1783272600,Double Top,short,2.7412,2.7207,2.76755,2.6357999999999997,9,4,0.7478,True,40.37,True,sl,-1.2,-1.2,7
2661,1783317600,Double Top,short,2.693,2.656,2.7490375,2.4688499999999998,9,1,1.3739,True,45.94,True,tp,3.8,3.8,3
2709,1783360800,Bull Pennant,long,2.432,2.5043,2.3107749999999996,2.9169000000000005,6,2,2.9729,False,50.4,False,sl,-1.2,-1.2,0
2783,1783427400,Sym Triangle,short,2.5528,2.4534,2.6699995370370373,2.084001851851851,8,1,3.8938,True,39.77,False,sl,-1.2,-1.2,1
