sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
321,1781199300,Double Bottom,long,63012.4,63225.1,62799.137500000004,63865.45,9,1,0.3376,True,32.21,True,tp,0.8128,3.21,22
373,1781214900,Bear Pennant,short,63557.0,63517.8,63948.0375,61992.850000000006,6,1,0.0617,False,38.32,False,sl,-0.8002,-1.333,138
544,1781266200,Bear Pennant,short,63744.0,63625.5,64009.03152173913,62683.87391304348,6,7,0.1859,False,56.01,False,sl,-0.57,-1.541,31
579,1781276700,Double Bottom,long,63995.8,64092.7,63881.662500000006,64452.350000000006,9,1,0.1514,True,41.98,True,sl,-0.3403,-2.426,4
616,1781287800,Triple Top,short,63860.4,63820.4,64180.71964285715,62579.12142857143,6,1,0.0626,False,46.03,False,sl,-0.6862,-1.411,224
869,1781363700,Double Bottom,long,64229.9,64256.9,64141.3625,64584.05,8,1,0.042,True,39.31,False,sl,-0.3273,-2.571,8
884,1781368200,Triple Top,short,64300.0,63991.0,64471.27180851064,63614.91276595745,7,6,0.4806,False,42.41,True,sl,-0.3469,-2.361,2
924,1781380200,Bull Pennant,long,64287.8,64325.4,64186.825000000004,64691.69999999999,9,1,0.0585,True,40.96,True,sl,-0.3424,-2.405,15
978,1781396400,Descending Triangle,short,64424.2,64473.8,64745.974898785425,63137.1004048583,6,1,-0.077,False,52.03,False,sl,-0.7183,-1.386,250
1287,1781489100,Bear Pennant,short,65519.6,65613.4,66058.05833333333,63365.76666666666,6,1,-0.1432,False,56.95,False,sl,-1.0564,-1.234,109
1398,1781522400,Triple Bottom,long,65940.7,66312.7,65801.15,66498.9,9,1,0.5641,True,33.08,True,sl,-0.2702,-3.849,0
1452,1781538600,Double Bottom,long,66910.6,67243.4,66640.58750000001,67990.65,9,1,0.4974,True,30.24,True,sl,-0.4778,-1.72,13
1473,1781544900,Bear Pennant,short,66821.3,66877.1,67255.93181818182,65082.77272727273,6,1,-0.0835,False,41.15,False,tp,2.483,3.702,467
2028,1781711400,Double Bottom,long,65492.9,65689.9,65308.7375,66229.54999999999,6,1,0.3008,False,32.84,False,tp,0.6215,3.026,6
2053,1781718900,Bear Flag,short,65941.6,66098.9,66331.63125,64381.475000000006,6,3,-0.2385,False,53.23,False,tp,2.3983,3.692,17
2095,1781731500,Bull Pennant,long,64435.4,64262.0,63947.82421875,66385.703125,6,5,-0.2691,False,60.55,False,sl,-1.0262,-1.242,91
2278,1781786400,Bull Pennant,long,64073.6,64259.2,63904.02272727273,64751.90909090909,6,4,0.2897,False,46.2,False,sl,-0.3917,-2.043,9
2297,1781792100,Double Top,short,63932.2,63953.0,64054.737499999996,63442.049999999996,8,1,-0.0325,True,44.56,False,sl,-0.3997,-2.001,0
2337,1781804100,Bull Flag,long,62577.0,62542.9,62059.54360465116,64646.825581395344,7,1,-0.0545,False,53.56,True,tp,3.164,3.762,957
3326,1782100800,Bear Pennant,short,64124.6,64009.8,64522.239743589744,62534.041025641025,6,1,0.179,False,51.3,False,sl,-0.7764,-1.347,41
3412,1782126600,Ascending Triangle,long,64166.6,64312.8,64063.425672043006,64579.29731182796,9,1,0.2278,True,42.8,True,sl,-0.3036,-2.931,0
3469,1782143700,Bear Pennant,short,64892.5,64836.2,65251.939215686274,63454.743137254896,6,1,0.0868,False,58.3,False,tp,1.9307,3.625,160
3666,1782202800,Double Top,short,62673.2,62245.7,62975.174999999996,61465.3,8,1,0.6821,True,27.42,False,sl,-0.5134,-1.638,3
3702,1782213600,Bull Pennant,long,62392.0,62569.4,62114.16171875,63503.353125,6,1,0.2843,False,41.79,False,sl,-0.5732,-1.536,14
3724,1782220200,Double Top,short,62202.0,62183.1,62283.35,61876.6,9,1,0.0304,True,38.81,True,sl,-0.3232,-2.623,3
3738,1782224400,Double Bottom,long,62727.6,62584.6,62613.024999999994,63185.90000000001,6,1,-0.228,False,41.51,False,sl,-0.4402,-1.833,6
3781,1782237300,Triple Top,short,62479.5,62358.8,62697.98260869565,61605.56956521739,8,1,0.1932,True,50.34,False,sl,-0.502,-1.662,36
3819,1782248700,Bull Pennant,long,62466.3,62532.7,62285.42241379311,63189.81034482759,6,1,0.1063,False,54.48,False,sl,-0.4627,-1.761,167
3997,1782302100,Double Bottom,long,62729.9,62919.2,62625.65,63146.899999999994,7,2,0.3018,False,26.78,True,sl,-0.2905,-3.211,0
4012,1782306600,Double Top,short,62392.3,62040.7,62585.3875,61619.95000000001,9,1,0.5635,True,25.56,True,sl,-0.3695,-2.18,0
4087,1782329100,Bull Flag,long,59666.6,59818.5,58686.5596875,63586.761249999996,6,1,0.2546,False,52.04,False,sl,-1.7749,-1.127,220
4373,1782414900,Triple Top,short,59346.3,59236.4,60047.06477272727,56543.24090909091,8,1,0.1852,True,56.73,False,sl,-1.3366,-1.176,26
4401,1782423300,Ascending Triangle,long,59703.4,59915.4,59533.901000000005,60381.39599999999,6,1,0.3551,False,33.9,False,sl,-0.3944,-2.029,9
4429,1782431700,Bear Pennant,short,59888.5,59805.3,60095.53295454546,59060.36818181818,8,1,0.1389,True,45.59,False,tp,1.0456,3.358,26
4482,1782447600,Bull Pennant,long,59913.1,59983.5,59417.775,61894.399999999994,6,1,0.1175,False,32.39,False,sl,-0.9964,-1.251,74
4558,1782470400,Double Top,short,59779.7,59558.3,59998.3875,58904.95,8,1,0.3704,True,42.76,False,sl,-0.4742,-1.729,20
4590,1782480000,Double Top,short,59311.2,58869.2,59614.5625,58097.75,9,8,0.7452,True,38.45,True,sl,-0.5276,-1.61,1
4599,1782482700,Double Bottom,long,60171.5,60043.4,59930.037500000006,61137.34999999999,6,1,-0.2129,False,34.49,False,sl,-0.6555,-1.439,5
4623,1782489900,Double Bottom,long,60326.4,60243.6,59996.7125,61645.149999999994,6,1,-0.1373,False,45.88,False,sl,-0.7816,-1.344,27
4719,1782518700,Ascending Triangle,long,60103.5,60136.9,59850.32142857143,61116.21428571429,6,1,0.0556,False,49.74,False,sl,-0.6071,-1.491,4
4742,1782525600,Bear Flag,short,59950.0,59982.3,60091.061170212764,59385.755319148935,6,1,-0.0539,False,51.44,False,sl,-0.4486,-1.804,2
4747,1782527100,Double Bottom,long,60142.9,60300.1,60017.200000000004,60645.7,6,1,0.2614,False,25.68,False,sl,-0.3433,-2.396,0
4814,1782547200,Ascending Triangle,long,60514.5,60471.8,60376.72678571429,61065.59285714285,7,1,-0.0706,False,35.4,True,sl,-0.4455,-1.815,14
4854,1782559200,Bear Flag,short,60405.7,60336.4,60520.916666666664,59944.83333333333,6,1,0.1147,False,43.99,False,sl,-0.3622,-2.233,19
4951,1782588300,Bear Pennant,short,60471.8,60325.4,60630.083333333336,59838.666666666664,7,1,0.2421,False,28.36,True,sl,-0.4017,-1.992,22
4986,1782598800,Double Top,short,60124.8,60063.3,60251.21250000001,59619.149999999994,9,1,0.1023,True,24.75,True,sl,-0.3849,-2.082,1
5029,1782611700,Ascending Triangle,long,60168.9,60223.0,60037.26729323308,60695.43082706768,6,12,0.0899,False,38.51,False,sl,-0.3961,-2.02,4
5061,1782621300,Triple Top,short,60200.9,60133.4,60294.74833333334,59825.50666666665,8,1,0.1121,True,44.25,False,tp,0.312,2.438,9
5091,1782630300,Bull Pennant,long,60004.9,60099.9,59840.75384615385,60661.48461538462,6,1,0.1583,False,31.44,False,sl,-0.4336,-1.856,95
5197,1782662100,Double Top,short,59904.3,59893.1,59984.925,59581.799999999996,8,1,0.0187,True,58.95,False,tp,0.3198,2.461,14
5217,1782668100,Inv Cup & Handle,short,59863.8,59441.5,59987.965625000004,59367.1375,9,20,0.7054,True,47.07,True,sl,-0.2313,-7.395,0
5220,1782669000,Triple Top,short,59795.2,59588.6,59929.462499999994,59258.149999999994,8,17,0.3455,True,42.9,False,sl,-0.3386,-2.443,1
5250,1782678000,Bull Flag,long,59661.9,59702.8,59383.04772727273,60777.30909090908,6,1,0.0686,False,37.81,False,sl,-0.6499,-1.445,16
5321,1782699300,Triple Top,short,59244.8,59145.5,59533.61428571429,58089.54285714286,8,1,0.1676,True,48.88,False,sl,-0.6463,-1.448,1
5330,1782702000,Bull Pennant,long,59648.1,59927.3,59407.9140625,60608.84375000001,7,4,0.4681,False,31.48,True,sl,-0.4843,-1.703,19
5388,1782719400,Bear Pennant,short,60051.0,60073.6,60265.152272727275,59194.3909090909,6,1,-0.0376,False,54.48,False,sl,-0.5659,-1.547,27
5439,1782734700,Double Top,short,59955.2,60474.9,60138.0,59224.0,7,1,-0.8668,False,28.32,True,tp,1.8685,3.613,23
5496,1782751800,Bull Flag,long,59873.9,59868.5,59459.5625,61531.24999999999,6,1,-0.009,False,52.31,False,sl,-0.8943,-1.288,134
5682,1782807600,Descending Triangle,short,59434.0,59423.5,59622.81578947369,58678.73684210526,8,1,0.0177,True,59.62,False,tp,1.0533,3.362,53
5791,1782840300,Inv Head & Shoulders,long,58544.7,58393.9,58363.40357142857,59269.885714285716,6,4,-0.2576,False,60.87,False,sl,-0.575,-1.533,92
5894,1782871200,Double Bottom,long,58466.6,58777.3,58249.675,59334.29999999999,6,5,0.5314,False,36.23,False,tp,0.7476,3.156,31
5937,1782884100,Triple Top,short,59240.8,59169.7,59629.73392857143,57685.06428571429,6,12,0.12,False,47.94,False,sl,-0.8273,-1.319,102
6089,1782929700,Bear Pennant,short,60100.3,60188.0,60641.01875,57937.424999999996,6,1,-0.1459,False,44.95,False,sl,-1.1348,-1.214,39
6162,1782951600,Bear Pennant,short,59949.9,59850.7,60334.48421052632,58411.56315789473,7,1,0.1655,False,36.12,True,sl,-0.8011,-1.333,15
6188,1782959400,Bull Pennant,long,60142.9,60288.4,59708.253125,61881.4875,8,3,0.2419,True,54.21,False,tp,2.4424,3.697,129
6339,1783004700,Triple Top,short,61605.2,61543.5,62076.041666666664,59721.83333333333,6,6,0.1002,False,50.4,False,sl,-0.94,-1.27,234
6575,1783075500,Double Bottom,long,61835.3,61972.3,61736.2125,62231.65000000001,8,1,0.2216,True,38.98,False,sl,-0.3046,-2.912,2
6613,1783086900,Double Bottom,long,62078.4,62116.1,61933.2375,62659.05,9,1,0.0607,True,47.34,True,sl,-0.4185,-1.915,0
6622,1783089600,Double Top,short,61999.7,62058.0,62120.774999999994,61515.399999999994,6,6,-0.094,False,43.38,False,sl,-0.4186,-1.915,1
6628,1783091400,Double Bottom,long,62181.8,62192.6,62037.5,62759.0,8,1,0.0174,True,37.44,False,sl,-0.4277,-1.878,1
6688,1783109400,Double Bottom,long,62208.0,62431.6,62109.05,62603.8,9,1,0.3594,True,45.19,True,tp,0.0758,1.1,0
6708,1783115400,Triple Bottom,long,62431.6,62790.8,62265.2,63097.200000000004,9,19,0.5753,True,48.09,True,sl,-0.322,-2.639,1
6722,1783119600,Bear Pennant,short,62585.8,62565.4,62778.83372093023,61813.66511627907,6,1,0.0326,False,41.0,False,sl,-0.5004,-1.666,12
6752,1783128600,Double Top,short,62481.6,62485.9,62576.7,62101.200000000004,6,1,-0.0069,False,38.91,False,sl,-0.3539,-2.299,20
6838,1783154400,Bull Pennant,long,62590.4,62592.8,62489.45588235294,62994.176470588245,9,1,0.0038,True,44.33,True,sl,-0.3603,-2.248,3
6916,1783177800,Cup & Handle,long,62731.6,62827.8,62622.19342105263,63169.22631578946,9,1,0.1534,True,30.79,True,tp,0.3434,2.528,27
6945,1783186500,Double Bottom,long,62984.5,63171.9,62858.412500000006,63488.84999999999,8,1,0.2975,True,37.1,False,sl,-0.3254,-2.594,66
7014,1783207200,Bear Pennant,short,63203.3,63078.0,63322.06842105264,62728.22631578947,6,8,0.1982,False,33.62,False,sl,-0.3386,-2.443,3
7111,1783236300,Ascending Triangle,long,62741.3,62752.5,62485.5296511628,63764.381395348835,7,1,0.0179,False,48.38,True,sl,-0.6031,-1.496,26
7172,1783254600,Bull Flag,long,62738.3,62669.9,62588.013194444444,63339.447222222225,6,1,-0.109,False,48.44,False,tp,0.8684,3.251,116
7336,1783303800,Bear Flag,short,63615.9,63453.8,63946.05731707317,62295.270731707315,7,1,0.2548,False,43.21,True,tp,1.6258,3.562,117
7455,1783339500,Triple Top,short,62490.1,61997.2,62707.7314516129,61619.57419354839,7,1,0.7888,False,19.84,True,sl,-0.3523,-2.313,0
7475,1783345500,Triple Top,short,61927.7,61894.3,62006.82822580644,61611.1870967742,7,20,0.0539,False,52.2,True,sl,-0.3144,-2.749,0
7499,1783352700,Bull Pennant,long,62366.4,62898.9,61824.249193548385,64535.00322580646,6,1,0.8538,False,34.17,False,tp,2.4012,3.692,64
7628,1783391400,Descending Triangle,short,63635.1,63499.9,63999.73173076923,62176.57307692307,7,1,0.2125,False,36.12,True,sl,-0.721,-1.384,115
7744,1783426200,Double Bottom,long,63482.1,63811.2,63387.549999999996,63860.3,9,1,0.5184,True,27.05,True,sl,-0.2192,-11.397,0
7760,1783431000,Triple Top,short,63160.3,63182.8,63364.18833333334,62344.746666666666,6,1,-0.0356,False,29.98,False,sl,-0.5316,-1.603,2
7788,1783439400,Double Bottom,long,63843.9,63972.4,63591.675,64852.799999999996,9,1,0.2013,True,32.93,True,sl,-0.5441,-1.581,35
7895,1783471500,Bull Flag,long,63684.5,63614.0,63531.001923076925,64298.4923076923,7,1,-0.1107,False,41.13,True,sl,-0.469,-1.743,7
7906,1783474800,Double Top,short,63346.5,63146.9,63462.2625,62883.45,7,1,0.3151,False,29.75,True,tp,0.2172,2.082,3
7939,1783484700,Bull Flag,long,62805.9,62877.2,62504.28166666667,64012.37333333333,6,1,0.1135,False,44.84,False,sl,-0.6513,-1.443,15
7975,1783495500,Bull Pennant,long,62616.0,62814.8,62348.36833333333,63686.52666666666,6,20,0.3175,False,51.25,False,sl,-0.5469,-1.576,9
7993,1783500900,Double Top,short,62832.4,62021.0,63054.5,61944.00000000001,9,8,1.2914,True,33.79,True,sl,-0.231,-7.444,0
8042,1783515600,Descending Triangle,short,62157.7,61941.3,62482.125,60860.0,8,5,0.3481,True,34.97,False,sl,-0.6364,-1.458,51
8124,1783540200,Bear Pennant,short,62281.9,62182.6,62510.04736842105,61369.31052631579,8,1,0.1594,True,59.92,False,sl,-0.527,-1.612,62
8247,1783577100,Double Bottom,long,62585.5,62519.8,62366.725,63460.6,6,1,-0.105,False,40.18,False,tp,1.3048,3.468,143
8392,1783620600,Double Bottom,long,63099.1,63390.0,62874.0125,63999.45000000001,7,1,0.461,False,28.22,True,sl,-0.4404,-1.832,7
8415,1783627500,Bear Pennant,short,63252.5,63228.7,63474.44264705882,62364.72941176471,6,1,0.0376,False,58.72,False,sl,-0.5416,-1.585,65
8514,1783657200,Bear Pennant,short,63963.9,63901.3,64229.694444444445,62900.72222222222,6,2,0.0979,False,56.52,False,sl,-0.5915,-1.511,4
8529,1783661700,Triple Top,short,63963.9,64066.8,64262.069444444445,62771.22222222222,6,17,-0.1609,False,45.36,False,sl,-0.7056,-1.396,45
8618,1783688400,Bear Pennant,short,64417.8,64280.0,64610.996052631584,63645.015789473684,6,20,0.2139,False,43.34,False,sl,-0.447,-1.81,7
8638,1783694400,Bear Pennant,short,64292.9,64102.7,64418.03684210527,63792.35263157894,6,20,0.2958,False,40.58,False,sl,-0.321,-2.652,6
8657,1783700100,Bull Pennant,long,64005.1,64089.2,63787.31052631579,64876.25789473684,8,1,0.1314,True,59.5,False,sl,-0.507,-1.651,3
8671,1783704300,Inv Head & Shoulders,long,64005.1,63979.6,63848.38552631579,64631.95789473684,8,15,-0.0398,True,46.63,False,sl,-0.4549,-1.785,16
8689,1783709700,Double Top,short,63834.9,63805.9,63934.887500000004,63434.95,6,1,0.0454,False,49.07,False,sl,-0.3453,-2.376,3
8719,1783718700,Bull Pennant,long,63942.1,64008.4,63806.1421875,64485.931249999994,6,1,0.1037,False,36.65,False,tp,0.546,2.928,205
