sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
321,1781199300,Double Bottom,long,63012.4,63225.1,62799.137500000004,63865.45,9,1,0.3376,True,32.21,True,tp,3.8,1.267,938
1287,1781489100,Bear Pennant,short,65519.6,65613.4,66058.05833333333,63365.76666666666,6,1,-0.1432,False,56.95,False,tp,3.8,1.267,1025
2325,1781800500,Triple Top,short,63612.5,62698.6,63748.47916666667,63068.583333333314,8,20,1.4367,True,36.85,False,sl,-3.2,-1.067,719
3083,1782027900,Bull Pennant,long,64240.5,64235.6,64147.618,64612.028,9,1,-0.0076,True,33.78,True,sl,-3.2,-1.067,582
3666,1782202800,Double Top,short,62673.2,62245.7,62975.174999999996,61465.3,8,1,0.6821,True,27.42,False,tp,3.8,1.267,389
4087,1782329100,Bull Flag,long,59666.6,59818.5,58686.5596875,63586.761249999996,6,1,0.2546,False,52.04,False,sl,-3.2,-1.067,1796
5894,1782871200,Double Bottom,long,58466.6,58777.3,58249.675,59334.29999999999,6,5,0.5314,False,36.23,False,tp,3.8,1.267,243
6162,1782951600,Bear Pennant,short,59949.9,59850.7,60334.48421052632,58411.56315789473,7,1,0.1655,False,36.12,True,sl,-3.2,-1.067,152
6339,1783004700,Triple Top,short,61605.2,61543.5,62076.041666666664,59721.83333333333,6,6,0.1002,False,50.4,False,sl,-3.2,-1.067,608
6979,1783196700,Triple Top,short,63246.7,63167.3,63408.042187499996,62601.331249999996,6,1,0.1255,False,49.41,False,open,-1.6675,-0.556,1959
