sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
296,1781199900,Double Bottom,long,4122.60009765625,4173.2001953125,4101.3250732421875,4207.7001953125,7,1,1.2274,False,36.86,True,sl,-0.2175,-1.052,0
335,1781238600,Bear Flag,short,4216.2998046875,4215.5,4263.03603835333,4029.3548700241818,6,1,0.019,False,52.95,False,sl,-1.1146,-1.01,65
402,1781475300,Ascending Triangle,long,4325.60009765625,4306.89990234375,4324.924886067709,4322.899251302084,7,1,-0.4323,True,25.15,False,sl,-0.1033,-1.113,0
445,1781514000,Double Bottom,long,4348.7998046875,4361.0,4325.699890136719,4441.199462890625,9,2,0.2805,True,37.62,True,sl,-0.4701,-1.022,35
489,1781553600,Double Top,short,4341.2998046875,4337.60009765625,4348.674865722656,4311.799560546875,6,1,0.0852,False,46.37,False,sl,-0.1591,-1.07,15
531,1781595000,Bull Pennant,long,4347.2998046875,4348.60009765625,4332.204772949219,4407.679931640625,8,1,0.0299,True,57.21,False,sl,-0.35,-1.03,27
569,1781629200,Bull Pennant,long,4361.60009765625,4356.2998046875,4353.633129882813,4393.46796875,8,20,-0.1215,True,52.14,False,sl,-0.2236,-1.048,0
610,1781669700,Triple Top,short,4352.2001953125,4343.7998046875,4360.519215303309,4318.924115349265,6,1,0.193,False,47.61,False,sl,-0.1535,-1.072,4
631,1781688600,Bull Pennant,long,4345.0,4348.2998046875,4337.197490491365,4376.210038034539,7,1,0.0759,False,58.25,True,sl,-0.1708,-1.064,8
708,1781761500,Bull Pennant,long,4335.7998046875,4328.39990234375,4296.173786031789,4494.303879310345,6,3,-0.1707,False,60.38,False,sl,-0.9686,-1.011,11
805,1782090000,Bull Pennant,long,4193.2998046875,4228.89990234375,4142.7574462890625,4395.46923828125,7,1,0.849,False,42.83,True,sl,-0.9953,-1.011,0
935,1782210600,Rectangle,short,4122.7998046875,4144.39990234375,4144.812255859375,4034.75,9,11,-0.5239,True,43.64,True,tp,2.6349,3.984,98
1114,1782378900,Ascending Triangle,long,4003.0,4010.0,3985.0499877929688,4074.800048828125,7,4,0.1749,False,61.49,True,sl,-0.4152,-1.028,7
1129,1782392400,Ascending Triangle,long,4021.89990234375,4046.800048828125,4012.653863204153,4058.8840589021383,7,1,0.6191,False,31.59,True,sl,-0.0858,-1.149,0
1133,1782396000,Double Bottom,long,4021.89990234375,4032.10009765625,4015.324951171875,4048.19970703125,7,5,0.2536,False,42.77,True,sl,-0.111,-1.112,2
1149,1782410400,Triple Bottom,long,4028.199951171875,4047.800048828125,4020.375,4059.499755859375,7,20,0.4866,False,52.63,True,tp,0.2779,3.846,0
1151,1782412200,Triple Bottom,long,4037.89990234375,4047.89990234375,4032.4999389648438,4059.499755859375,7,20,0.2477,False,53.3,True,tp,0.2754,3.845,2
1208,1782467100,Double Bottom,long,4063.39990234375,4062.300048828125,4047.58740234375,4126.64990234375,7,1,-0.0271,False,49.53,True,sl,-0.4071,-1.028,91
1302,1782728100,Double Top,short,4057.5,4051.800048828125,4066.6749572753906,4020.8001708984375,7,2,0.1405,False,40.98,True,sl,-0.2024,-1.058,6
1319,1782743400,Double Top,short,4046.60009765625,4035.300048828125,4057.975067138672,4001.1002197265625,9,2,0.2792,True,44.57,True,sl,-0.223,-1.053,0
1350,1782774900,Inv Head & Shoulders,long,4029.0,4030.60009765625,4018.437530517578,4071.2498779296875,6,1,0.0397,False,57.92,False,sl,-0.2633,-1.044,2
1403,1782822600,Bear Pennant,short,4040.199951171875,4032.10009765625,4062.172794117647,3952.3085793887867,7,1,0.2005,False,51.78,True,sl,-0.5059,-1.023,5
1410,1782828900,Double Bottom,long,4044.39990234375,4069.0,4027.2623291015625,4112.9501953125,7,1,0.6083,False,42.65,True,sl,-0.2811,-1.041,1
1432,1782848700,Bear Pennant,short,4036.0,4030.199951171875,4048.3927001953125,3986.42919921875,6,1,0.1437,False,48.56,False,tp,1.0749,3.959,20
1535,1782948600,Bear Pennant,short,4050.10009765625,4048.0,4088.551563936121,3896.294232536765,6,1,0.0519,False,39.19,False,sl,-0.948,-1.012,16
1569,1782979200,Double Bottom,long,4081.0,4082.39990234375,4074.5,4107.0,9,7,0.0343,True,61.26,True,sl,-0.1617,-1.073,5
1582,1782990900,Triple Top,short,4077.89990234375,4077.800048828125,4098.543079723011,3995.3271928267045,6,5,0.0024,False,57.19,False,sl,-0.5167,-1.022,4
1588,1782996300,Ascending Triangle,long,4078.199951171875,4130.7998046875,4064.101530997984,4134.593631867439,9,1,1.2898,True,30.42,True,sl,-0.0339,-1.474,0
1615,1783020600,Bear Pennant,short,4127.39990234375,4126.7001953125,4147.437408447266,4047.2498779296875,6,1,0.017,False,55.75,False,sl,-0.4922,-1.023,11
1634,1783041300,Double Bottom,long,4159.7998046875,4199.7001953125,4144.037200927734,4222.8502197265625,9,1,0.9592,True,26.65,True,sl,-0.1485,-1.078,0
1645,1783288800,Triple Top,short,4137.2001953125,4193.5,4167.0751953125,4017.7001953125,6,20,-1.3608,False,36.28,False,open,1.8922,1.805,458
