sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
318,1781198400,Double Top,short,55.993,56.16,56.231125000000006,55.0405,6,1,-0.2983,False,47.3,False,sl,-0.6984,-1.401,0
327,1781201100,Double Bottom,long,56.997,57.631,56.609875,58.54549999999999,7,7,1.1123,False,35.02,True,tp,1.3868,3.496,7
388,1781219400,Bear Pennant,short,58.935,58.749,59.817715116279075,55.404139534883726,6,9,0.3156,False,48.91,False,sl,-1.6234,-1.141,5
422,1781229600,Bear Pennant,short,58.431,58.268,58.80059615384615,56.95261538461539,6,1,0.279,False,34.17,False,sl,-0.7644,-1.354,1
473,1781244900,Double Top,short,58.088,57.713,58.400875,56.836499999999994,7,1,0.6456,False,40.23,True,tp,1.3187,3.473,18
538,1781264400,Bear Pennant,short,59.22,59.364,59.862484375,56.65006249999999,6,1,-0.2432,False,47.79,False,sl,-1.3429,-1.175,5
581,1781277300,Double Bottom,long,60.492,60.947,59.989124999999994,62.5035,8,1,0.7522,True,46.45,False,sl,-0.8385,-1.313,2
598,1781282400,Rectangle,long,60.939,61.197,60.425125,62.9945,8,1,0.4234,True,47.21,False,sl,-0.9343,-1.272,33
648,1781297400,Bear Pennant,short,61.104,60.746,61.91310714285714,57.86757142857143,7,1,0.5859,False,56.44,True,tp,4.5385,3.831,97
837,1781354100,Inv Head & Shoulders,long,58.991,59.101,58.454564285714284,61.13674285714285,6,1,0.1865,False,39.0,False,tp,3.2445,3.768,163
1019,1781408700,Double Top,short,60.528,60.426,60.686749999999996,59.893,7,1,0.1685,False,37.89,True,sl,-0.4205,-1.907,1
1058,1781420400,Double Top,short,59.784,59.994,59.972,59.032,6,4,-0.3513,False,46.55,False,sl,-0.6009,-1.499,2
1065,1781422500,Double Bottom,long,60.439,60.15,60.326125,60.8905,7,3,-0.4782,False,42.28,True,sl,-0.5078,-1.65,0
1094,1781431200,Double Bottom,long,60.365,60.588,60.10475,61.406,8,1,0.3694,True,41.67,False,tp,1.1501,3.407,4
1126,1781440800,Bear Pennant,short,60.908,60.806,61.3698125,59.06075,7,1,0.1675,False,57.74,True,sl,-0.9175,-1.279,11
1145,1781446500,Descending Triangle,short,60.828,60.165,61.130522727272734,59.61790909090909,6,1,1.09,False,40.45,False,sl,-0.4273,-1.88,0
1189,1781459700,Inv Head & Shoulders,long,60.249,59.812,59.952068181818184,61.436727272727275,7,5,-0.7253,False,57.58,True,tp,2.5164,3.705,39
1274,1781485200,Cup & Handle,long,63.913,63.244,62.57203225806451,69.27687096774193,8,15,-1.0467,True,53.39,False,tp,9.339,3.916,316
1614,1781587200,Cup & Handle,long,69.856,71.757,68.78980769230769,74.12076923076923,8,5,2.7213,True,30.47,False,tp,3.0941,3.757,59
1690,1781610000,Bear Flag,short,73.459,75.039,75.40978260869565,65.6558695652174,6,20,-2.1509,False,52.88,False,tp,12.3043,3.936,782
2488,1781849400,Bull Pennant,long,66.991,67.152,66.37538333333333,69.45346666666666,6,1,0.2403,False,46.23,False,sl,-1.0568,-1.233,17
2541,1781865300,Bear Pennant,short,66.994,66.579,67.55485294117648,64.75058823529412,8,1,0.6195,True,54.86,False,sl,-0.8866,-1.291,2
2570,1781874000,Ascending Triangle,long,67.884,68.188,67.57747727272728,69.1100909090909,7,1,0.4478,False,41.38,True,sl,-0.5381,-1.592,0
2608,1781885400,Double Bottom,long,69.725,70.588,69.25937499999999,71.5875,6,1,1.2377,False,40.85,False,sl,-0.554,-1.565,0
2621,1781889300,Triple Top,short,69.9,70.383,70.93108333333335,65.77566666666665,6,5,-0.691,False,53.96,False,tp,6.3461,3.878,701
3323,1782099900,Rectangle,short,67.231,65.645,67.673125,65.4625,9,8,2.359,True,22.19,True,sl,-0.2695,-3.878,0
3363,1782111900,Bull Pennant,long,66.114,66.668,65.2197256097561,69.6910975609756,6,2,0.8379,False,54.75,False,sl,-1.3336,-1.176,188
3586,1782178800,Sym Triangle,long,66.425,65.952,65.47170018796992,70.23819924812032,6,2,-0.7121,False,53.95,False,sl,-1.8247,-1.123,52
3700,1782213000,Bull Pennant,long,62.647,62.682,61.39731465517241,67.64574137931035,7,1,0.0559,False,49.88,True,sl,-2.1797,-1.101,189
3962,1782291600,Ascending Triangle,long,62.443,62.454,61.52294486768243,66.12322052927026,7,1,0.0176,False,48.25,True,sl,-1.6688,-1.136,48
4012,1782306600,Double Top,short,61.64,61.065,61.991875,60.2325,9,1,0.9328,True,31.4,True,sl,-0.5408,-1.587,0
4046,1782316800,Inv Cup & Handle,short,60.018,60.174,60.96952702702703,56.211891891891895,9,1,-0.2599,True,47.97,True,sl,-1.8461,-1.121,47
4096,1782331800,Ascending Triangle,long,61.038,61.338,60.63131153846153,62.66475384615385,6,1,0.4915,False,39.95,False,tp,1.963,3.63,3
4169,1782353700,Bear Flag,short,63.398,63.443,64.68276470588236,58.258941176470586,7,1,-0.071,False,57.07,True,sl,-2.2428,-1.098,231
4425,1782430500,Double Bottom,long,65.16,65.09,64.82424999999999,66.50300000000001,7,1,-0.1074,False,31.05,True,sl,-0.7427,-1.369,0
4436,1782433800,Triple Top,short,63.98,63.71,64.58063235294117,61.577470588235315,6,1,0.422,False,31.87,False,tp,3.1472,3.761,27
4510,1782456000,Inv Head & Shoulders,long,62.98,63.794,62.11169196428571,66.45323214285713,7,1,1.2925,False,36.63,True,sl,-1.2421,-1.192,28
4549,1782467700,Triple Top,short,63.134,62.67,64.1490775862069,59.07368965517241,6,1,0.7349,False,33.86,False,sl,-1.6346,-1.139,47
4599,1782482700,Bull Pennant,long,61.976,64.003,60.85963425925926,66.44146296296296,7,6,3.2706,False,28.95,True,sl,-1.1525,-1.21,82
4683,1782507900,Double Top,short,63.739,63.535,64.085875,62.3515,6,1,0.3201,False,41.39,False,sl,-0.6657,-1.429,2
4707,1782515100,Bull Pennant,long,64.203,64.421,63.73570000000001,66.0722,8,1,0.3395,True,39.7,False,sl,-0.8408,-1.312,13
4766,1782532800,Sym Triangle,short,64.076,64.242,64.82617307692307,61.075307692307696,6,3,-0.2591,False,59.79,False,tp,4.7293,3.838,501
5268,1782683400,Double Top,short,61.565,60.86,61.83475,60.48599999999999,9,1,1.1451,True,14.16,True,sl,-0.3536,-2.302,1
5307,1782695100,Ascending Triangle,long,61.715,61.746,61.31278455284553,63.32386178861789,7,1,0.0502,False,46.18,True,sl,-0.8389,-1.313,1
5329,1782701700,Double Bottom,long,61.909,62.49,61.691625,62.778499999999994,6,14,0.9385,False,35.67,False,tp,0.2617,2.267,1
5341,1782705300,Ascending Triangle,long,61.483,62.707,61.071293597560974,63.1298256097561,7,20,1.9908,False,59.06,True,sl,-0.3686,-2.186,1
5349,1782707700,Bear Pennant,short,62.57,62.322,63.10676923076923,60.422923076923084,6,1,0.3964,False,59.42,False,sl,-0.9618,-1.263,15
5388,1782719400,Bear Pennant,short,62.651,62.658,63.013125,61.2025,6,1,-0.0112,False,59.14,False,sl,-0.7807,-1.344,27
