time,open,high,low,close
2025-05-23 16:00,109433.7,109531.64,108626.43,108747.25
2025-05-23 20:00,108744.54,108755.59,106800.01,107329.61
2025-05-24 00:00,107332.08,108391.58,106895.77,108390.96
2025-05-24 04:00,108390.96,108594.49,107585.79,107619.15
2025-05-24 08:00,107619.17,109517.79,107619.17,109224.02
2025-05-24 12:00,109229.8,109298.99,108570.97,108965.47
2025-05-24 16:00,108966.11,109247.8,108721.62,108988.71
2025-05-24 20:00,108988.71,109159.59,107530.02,107794.01
2025-05-25 00:00,107794.01,108306.58,107241.34,108134.39
2025-05-25 04:00,108134.39,108327.68,107457.71,107713.06
2025-05-25 08:00,107707.38,107725.33,106750.0,107286.33
2025-05-25 12:00,107286.33,107802.0,106650.0,107001.2
2025-05-25 16:00,107002.0,107970.82,106632.35,107745.28
2025-05-25 20:00,107742.09,109371.04,107200.08,109048.68
2025-05-26 00:00,109048.41,109905.22,108706.04,109682.34
2025-05-26 04:00,109686.8,110289.59,109418.5,110156.05
2025-05-26 08:00,110156.05,110258.24,109605.4,109843.01
2025-05-26 12:00,109838.57,110474.41,109509.63,110047.43
2025-05-26 16:00,110047.52,110467.81,108884.34,109157.59
2025-05-26 20:00,109157.58,109923.4,108970.05,109464.32
2025-05-27 00:00,109464.33,109718.96,107536.41,108925.85
2025-05-27 04:00,108925.86,109662.0,108565.62,109566.99
2025-05-27 08:00,109576.79,109950.0,109465.85,109629.01
2025-05-27 12:00,109630.64,110829.42,108652.66,110200.0
2025-05-27 16:00,110197.12,110567.26,109605.12,109938.56
2025-05-27 20:00,109940.2,109968.4,108622.72,108978.46
2025-05-28 00:00,108978.45,109344.89,108446.0,108911.52
2025-05-28 04:00,108905.66,109148.0,108664.05,108869.58
2025-05-28 08:00,108869.59,109189.68,108317.5,108916.32
2025-05-28 12:00,108916.33,109099.0,107050.0,107149.25
2025-05-28 16:00,107149.26,107897.04,106919.02,106956.19
2025-05-28 20:00,106956.94,108097.87,106790.16,107819.29
2025-05-29 00:00,107819.26,108552.82,107444.0,108092.72
2025-05-29 04:00,108092.72,108158.55,107000.0,107925.69
2025-05-29 08:00,107925.7,108943.35,107719.16,108816.44
2025-05-29 12:00,108816.43,108848.48,106473.06,107034.16
2025-05-29 16:00,107034.17,107200.46,105646.63,105744.47
2025-05-29 20:00,105740.1,106487.8,105315.0,105572.58
2025-05-30 00:00,105572.58,106221.01,104624.0,106051.67
2025-05-30 04:00,106051.68,106377.66,104768.15,105096.62
2025-05-30 08:00,105087.27,106019.0,104639.0,105901.75
2025-05-30 12:00,105901.75,106031.78,105052.01,105558.64
2025-05-30 16:00,105558.64,105579.93,103664.03,104651.99
2025-05-30 20:00,104647.14,104918.57,103634.48,104033.26
2025-05-31 00:00,104033.0,104334.23,103110.01,103719.33
2025-05-31 04:00,103719.34,103963.11,103532.21,103808.19
2025-05-31 08:00,103808.2,103869.25,103313.31,103546.34
2025-05-31 12:00,103546.34,104921.43,103526.86,104609.23
2025-05-31 16:00,104607.5,104850.0,104313.57,104767.76
2025-05-31 20:00,104767.77,104965.5,104522.68,104645.87
2025-06-01 00:00,104645.87,104708.44,103976.1,104429.76
2025-06-01 04:00,104429.76,104800.0,104246.72,104339.62
2025-06-01 08:00,104335.98,104520.49,103808.08,104148.26
2025-06-01 12:00,104148.26,104875.46,103800.81,104767.63
2025-06-01 16:00,104767.62,105365.0,104395.06,105179.12
2025-06-01 20:00,105179.12,105937.46,104931.69,105697.94
2025-06-02 00:00,105697.93,105788.12,104603.49,104885.77
2025-06-02 04:00,104885.77,105495.99,104667.29,105446.88
2025-06-02 08:00,105446.83,106000.0,103974.2,104085.64
2025-06-02 12:00,104080.89,104740.14,103685.23,104500.0
2025-06-02 16:00,104499.99,104798.86,104076.48,104470.22
2025-06-02 20:00,104466.81,106000.0,104466.81,105904.94
2025-06-03 00:00,105909.79,106597.45,105407.57,105556.21
2025-06-03 04:00,105556.2,105585.82,105178.45,105233.05
2025-06-03 08:00,105233.05,105422.84,104910.01,105352.02
2025-06-03 12:00,105352.02,106901.68,105094.61,106702.16
2025-06-03 16:00,106702.15,106764.98,105647.52,106301.7
2025-06-03 20:00,106304.14,106329.95,105325.2,105447.82
2025-06-04 00:00,105443.95,105908.07,105174.39,105591.68
2025-06-04 04:00,105591.68,105700.56,105316.7,105371.91
2025-06-04 08:00,105371.91,106058.47,105136.5,105143.88
2025-06-04 12:00,105150.0,105611.83,104202.0,105353.24
2025-06-04 16:00,105353.25,105547.59,104915.0,104961.64
2025-06-04 20:00,104968.19,105110.19,104462.25,104753.38
2025-06-05 00:00,104753.37,105305.26,104696.54,105087.89
2025-06-05 04:00,105087.89,105289.14,104401.49,104570.76
2025-06-05 08:00,104570.77,104975.34,104461.76,104875.47
2025-06-05 12:00,104875.46,105999.68,103910.44,104572.7
2025-06-05 16:00,104572.69,104638.54,101603.01,101908.77
2025-06-05 20:00,101917.65,102185.14,100345.73,101570.2
2025-06-06 00:00,101570.2,102600.28,101132.91,102556.01
2025-06-06 04:00,102556.06,103541.03,102446.39,103214.54
2025-06-06 08:00,103214.54,104079.99,103214.54,104005.75
2025-06-06 12:00,104005.77,105439.01,103603.36,105182.17
2025-06-06 16:00,105187.21,105405.68,104131.65,104304.24
2025-06-06 20:00,104309.01,104704.42,104249.99,104397.99
2025-06-07 00:00,104398.0,105028.65,103969.7,104972.65
2025-06-07 04:00,104972.65,105421.5,104730.01,104955.07
2025-06-07 08:00,104954.79,105370.91,104772.43,105208.82
2025-06-07 12:00,105208.82,105889.42,105208.82,105628.18
2025-06-07 16:00,105628.17,105954.82,105324.09,105786.47
2025-06-07 20:00,105788.47,106000.0,105588.62,105619.02
2025-06-08 00:00,105619.02,105842.42,105451.72,105548.75
2025-06-08 04:00,105548.74,105700.0,105462.19,105485.5
2025-06-08 08:00,105485.51,105774.4,105028.3,105727.02
2025-06-08 12:00,105726.96,106181.3,105572.53,106039.35
2025-06-08 16:00,106039.34,106420.0,106003.64,106367.49
2025-06-08 20:00,106367.5,106548.9,105613.03,105784.4
2025-06-09 00:00,105784.41,106035.51,105368.27,105720.87
2025-06-09 04:00,105720.86,105785.14,105375.01,105614.48
2025-06-09 08:00,105614.48,107862.0,105525.61,107817.21
2025-06-09 12:00,107818.56,108091.2,106920.32,107689.6
2025-06-09 16:00,107693.0,108858.82,107693.0,108679.24
2025-06-09 20:00,108651.14,110651.12,108514.17,110301.15
2025-06-10 00:00,110299.69,110371.19,109401.47,109614.65
2025-06-10 04:00,109614.66,109786.73,109150.25,109268.31
2025-06-10 08:00,109268.31,109898.28,109100.01,109581.05
2025-06-10 12:00,109585.04,109927.98,108362.14,109047.05
2025-06-10 16:00,109047.05,110420.08,108541.72,109533.92
2025-06-10 20:00,109533.92,110321.0,109265.01,110300.24
2025-06-11 00:00,110300.25,110306.91,109558.91,109742.64
2025-06-11 04:00,109742.64,109768.15,109382.16,109458.26
2025-06-11 08:00,109458.74,109692.1,109197.89,109246.31
2025-06-11 12:00,109246.31,110435.05,109021.41,109752.95
2025-06-11 16:00,109752.94,109854.44,108431.4,108768.9
2025-06-11 20:00,108768.9,109260.91,108091.74,108669.37
2025-06-12 00:00,108673.77,108853.74,107744.93,107881.37
2025-06-12 04:00,107891.64,108016.44,107336.52,107637.67
2025-06-12 08:00,107637.67,107882.59,106900.02,106932.65
2025-06-12 12:00,106932.66,107858.05,106586.88,107029.39
2025-06-12 16:00,107029.4,108478.62,106710.0,106828.55
2025-06-12 20:00,106827.02,107005.35,105706.78,105721.05
2025-06-13 00:00,105716.45,105741.54,102746.01,104372.23
2025-06-13 04:00,104363.01,105000.0,103846.74,104946.46
2025-06-13 08:00,104946.47,105500.0,104471.03,105099.63
2025-06-13 12:00,105099.63,105825.22,104150.0,105503.6
2025-06-13 16:00,105503.6,106041.61,104699.57,105153.75
2025-06-13 20:00,105164.62,106233.0,105055.36,106118.7
2025-06-14 00:00,106114.53,106264.36,105251.34,105296.44
2025-06-14 04:00,105296.44,105475.47,104836.25,105126.03
2025-06-14 08:00,105126.03,105194.28,104875.43,105130.39
2025-06-14 12:00,105130.38,105186.06,104680.39,104889.39
2025-06-14 16:00,104889.39,105096.07,104377.14,104706.36
2025-06-14 20:00,104706.35,105545.42,104351.72,105465.42
2025-06-15 00:00,105465.42,105747.02,105296.28,105534.24
2025-06-15 04:00,105534.24,106184.13,105254.85,105470.67
2025-06-15 08:00,105465.85,105533.06,104900.02,105011.89
2025-06-15 12:00,105011.89,105896.75,104980.41,105597.85
2025-06-15 16:00,105597.86,105818.46,105103.16,105333.91
2025-06-15 20:00,105333.93,105641.29,104505.05,105599.25
2025-06-16 00:00,105600.21,105999.0,104982.26,105935.25
2025-06-16 04:00,105940.18,107299.99,105886.3,107080.07
2025-06-16 08:00,107080.07,107269.22,106577.52,106900.0
2025-06-16 12:00,106900.0,107868.12,106506.75,107478.21
2025-06-16 16:00,107479.94,108952.21,107347.82,108699.51
2025-06-16 20:00,108699.54,109000.0,106738.56,106853.38
2025-06-17 00:00,106853.38,107792.9,106147.24,107630.24
2025-06-17 04:00,107630.25,107764.13,106501.0,106792.45
2025-06-17 08:00,106792.45,106862.77,105515.89,105659.83
2025-06-17 12:00,105659.35,105887.83,104133.12,104246.81
2025-06-17 16:00,104250.0,105377.0,103363.3,104705.02
2025-06-17 20:00,104705.02,104926.69,104222.06,104590.44
2025-06-18 00:00,104590.44,105279.5,104389.78,105207.65
2025-06-18 04:00,105206.53,105603.63,104731.26,104996.51
2025-06-18 08:00,104996.5,105336.17,104191.62,104858.58
2025-06-18 12:00,104858.58,105348.75,103837.75,104823.0
2025-06-18 16:00,104823.25,104876.98,103512.38,103818.67
2025-06-18 20:00,103818.67,105183.0,103645.68,104915.6
2025-06-19 00:00,104915.6,105266.61,104490.77,105129.91
2025-06-19 04:00,105129.91,105247.99,104636.53,104662.53
2025-06-19 08:00,104662.53,105100.0,104648.35,104802.4
2025-06-19 12:00,104802.39,104946.45,104100.0,104127.74
2025-06-19 16:00,104127.73,104861.57,103916.37,104269.56
2025-06-19 20:00,104275.19,104919.39,104161.98,104671.9
2025-06-20 00:00,104671.4,104857.11,104406.53,104618.04
2025-06-20 04:00,104618.05,105848.76,104250.0,105837.99
2025-06-20 08:00,105837.99,106553.86,105770.75,106001.7
2025-06-20 12:00,106001.71,106167.9,103864.03,104244.14
2025-06-20 16:00,104244.15,104289.97,102357.25,103326.33
2025-06-20 20:00,103326.33,103843.48,102980.0,103317.8
2025-06-21 00:00,103317.79,103722.23,103133.91,103515.31
2025-06-21 04:00,103514.96,103637.07,103345.47,103475.28
2025-06-21 08:00,103475.27,104013.64,103475.27,103897.18
2025-06-21 12:00,103897.18,103968.39,103307.32,103587.05
2025-06-21 16:00,103587.05,103686.64,102217.08,102272.72
2025-06-21 20:00,102267.48,102913.52,100919.19,102160.03
2025-06-22 00:00,102160.36,103417.0,101870.48,102416.01
2025-06-22 04:00,102416.01,102990.17,102289.93,102468.55
2025-06-22 08:00,102465.65,102840.0,102111.8,102765.41
2025-06-22 12:00,102765.4,102859.11,98948.54,98950.3
2025-06-22 16:00,98948.54,100400.74,98700.01,98914.74
2025-06-22 20:00,98914.75,101086.49,98225.01,100996.87
2025-06-23 00:00,100996.87,101682.99,100522.05,101200.0
2025-06-23 04:00,101199.99,102177.39,101020.2,101976.06
2025-06-23 08:00,101976.06,102118.65,101140.81,101328.51
2025-06-23 12:00,101328.54,102662.55,100835.89,101479.84
2025-06-23 16:00,101479.84,103420.0,99677.07,103243.85
2025-06-23 20:00,103245.73,106135.47,102943.24,105419.39
2025-06-24 00:00,105418.4,105586.21,104772.91,104996.12
2025-06-24 04:00,104993.13,105916.27,104773.8,104997.25
2025-06-24 08:00,104994.68,105650.79,104681.83,105240.53
2025-06-24 12:00,105240.53,105812.65,104851.26,105300.0
2025-06-24 16:00,105300.01,106366.29,105234.99,105710.77
2025-06-24 20:00,105704.5,106178.39,105500.0,106141.0
2025-06-25 00:00,106141.01,106865.31,105875.0,106301.44
2025-06-25 04:00,106301.44,106771.22,106055.7,106657.35
2025-06-25 08:00,106657.77,107286.5,106390.27,107252.04
2025-06-25 12:00,107252.05,108206.0,106818.83,107101.15
2025-06-25 16:00,107101.15,107993.02,106983.26,107836.0
2025-06-25 20:00,107834.02,108091.8,107151.06,107400.22
2025-06-26 00:00,107400.22,108345.0,107166.22,107928.17
2025-06-26 04:00,107934.28,108160.38,107576.75,107890.24
2025-06-26 08:00,107888.4,108238.78,107163.03,107374.17
2025-06-26 12:00,107375.52,107823.59,106605.88,107366.24
2025-06-26 16:00,107366.24,107723.31,107051.8,107584.79
2025-06-26 20:00,107584.75,108058.94,106838.41,107029.64
2025-06-27 00:00,107029.63,107584.24,106465.81,107538.51
2025-06-27 04:00,107538.5,107804.2,106924.87,106962.68
2025-06-27 08:00,106962.09,107213.4,106736.84,107024.46
2025-06-27 12:00,107024.46,107488.91,106413.79,107385.92
2025-06-27 16:00,107385.37,107800.0,106495.82,106851.43
2025-06-27 20:00,106849.52,107330.65,106830.42,107113.38
2025-06-28 00:00,107119.17,107400.0,106868.94,107347.24
2025-06-28 04:00,107347.25,107562.01,107236.29,107540.37
2025-06-28 08:00,107540.36,107567.86,107312.35,107430.78
2025-06-28 12:00,107430.78,107596.13,107149.08,107506.75
2025-06-28 16:00,107506.74,107599.81,107282.35,107282.35
2025-06-28 20:00,107280.6,107432.55,107198.06,107352.2
2025-06-29 00:00,107352.2,107558.0,107230.0,107272.5
2025-06-29 04:00,107272.5,107455.92,107266.26,107455.92
2025-06-29 08:00,107462.64,108518.57,107447.85,108517.46
2025-06-29 12:00,108517.46,108550.0,107676.42,107775.37
2025-06-29 16:00,107775.36,107822.26,107350.0,107431.35
2025-06-29 20:00,107431.35,108485.43,107290.01,108386.44
2025-06-30 00:00,108386.44,108800.0,108282.11,108553.6
2025-06-30 04:00,108553.6,108587.6,107503.44,107648.06
2025-06-30 08:00,107642.78,107996.59,107410.06,107688.4
2025-06-30 12:00,107688.39,107891.91,106724.76,107607.32
2025-06-30 16:00,107607.31,107850.0,107136.08,107751.68
2025-06-30 20:00,107751.68,107787.05,106944.55,107173.21
2025-07-01 00:00,107173.21,107579.3,107062.0,107221.44
2025-07-01 04:00,107221.44,107248.24,106659.96,107212.88
2025-07-01 08:00,107212.89,107212.89,106310.18,106639.08
2025-07-01 12:00,106639.94,107246.53,105635.14,105986.38
2025-07-01 16:00,105986.38,106334.96,105361.49,105403.99
2025-07-01 20:00,105403.27,106127.32,105262.0,105711.78
2025-07-02 00:00,105711.77,106240.1,105119.7,106229.67
2025-07-02 04:00,106229.66,107235.0,106151.43,107126.85
2025-07-02 08:00,107132.17,107902.41,107116.9,107512.04
2025-07-02 12:00,107512.04,108800.0,107211.14,108800.0
2025-07-02 16:00,108797.47,109823.08,108707.09,109755.27
2025-07-02 20:00,109755.27,109771.57,108772.8,108888.32
2025-07-03 00:00,108887.03,109166.08,108574.31,108688.4
2025-07-03 04:00,108688.4,109600.0,108615.05,109322.3
2025-07-03 08:00,109322.31,110300.0,109322.31,109625.99
2025-07-03 12:00,109625.99,110590.0,108769.08,109162.22
2025-07-03 16:00,109162.22,109961.19,109050.0,109834.12
2025-07-03 20:00,109834.12,110040.0,109572.16,109628.83
2025-07-04 00:00,109628.83,109812.94,109142.99,109284.22
2025-07-04 04:00,109284.23,109386.14,108750.0,108750.0
2025-07-04 08:00,108750.0,109158.94,108500.0,108936.73
2025-07-04 12:00,108936.72,109018.6,107534.11,107606.44
2025-07-04 16:00,107606.0,108004.99,107268.84,107493.54
2025-07-04 20:00,107490.69,108314.05,107459.77,108028.6
2025-07-05 00:00,108028.6,108316.5,107783.1,108187.38
2025-07-05 04:00,108187.38,108454.19,108041.76,108110.18
2025-07-05 08:00,108110.17,108271.98,107914.58,108152.24
2025-07-05 12:00,108152.24,108273.33,108001.41,108103.3
2025-07-05 16:00,108103.3,108222.46,107900.0,108180.64
2025-07-05 20:00,108180.64,108285.12,108027.0,108246.65
2025-07-06 00:00,108246.66,108302.49,108044.0,108086.43
2025-07-06 04:00,108086.43,108263.96,107979.45,108081.97
2025-07-06 08:00,108081.97,108157.31,107837.7,108110.69
2025-07-06 12:00,108110.69,109153.97,108086.0,108944.6
2025-07-06 16:00,108944.59,108993.38,108307.87,108570.58
2025-07-06 20:00,108571.83,109736.64,108562.16,109217.98
2025-07-07 00:00,109217.98,109741.64,108683.4,109426.67
2025-07-07 04:00,109426.67,109481.11,108657.35,109087.74
2025-07-07 08:00,109086.78,109111.77,108585.0,108656.34
2025-07-07 12:00,108654.17,108675.81,107961.97,108309.93
2025-07-07 16:00,108309.93,108529.26,107507.0,108058.12
2025-07-07 20:00,108053.62,108327.0,107800.87,108269.84
2025-07-08 00:00,108271.49,108556.13,107438.33,107905.48
2025-07-08 04:00,107905.48,108509.62,107750.08,108506.19
2025-07-08 08:00,108506.19,109031.21,108229.67,108774.04
2025-07-08 12:00,108774.02,109255.99,108218.13,108278.82
2025-07-08 16:00,108278.82,109200.0,108092.88,108781.37
2025-07-08 20:00,108783.78,109040.0,108624.63,108958.04
2025-07-09 00:00,108953.58,109179.85,108354.82,108378.76
2025-07-09 04:00,108378.76,108954.91,108329.87,108738.16
2025-07-09 08:00,108735.7,109147.08,108568.0,109085.02
2025-07-09 12:00,109085.01,109795.01,108500.0,109086.77
2025-07-09 16:00,109086.78,112152.91,109041.91,111792.0
2025-07-09 20:00,111792.0,111980.31,110592.17,111282.85
2025-07-10 00:00,111282.84,111620.8,110922.25,111114.62
2025-07-10 04:00,111114.61,111500.0,111000.0,111272.74
2025-07-10 08:00,111272.74,111450.0,110909.91,111076.74
2025-07-10 12:00,111076.74,111500.0,110541.87,111485.5
2025-07-10 16:00,111485.48,113923.99,111395.16,113399.95
2025-07-10 20:00,113404.43,116842.0,113361.33,116031.3
2025-07-11 00:00,116031.29,116982.73,115211.74,116930.12
2025-07-11 04:00,116921.91,118442.88,116511.45,117601.25
2025-07-11 08:00,117601.48,118909.74,117601.48,117839.32
2025-07-11 12:00,117839.42,118303.73,116739.82,116902.9
2025-07-11 16:00,116918.54,118240.47,116632.58,118191.06
2025-07-11 20:00,118191.07,118203.39,117187.73,117582.16
2025-07-12 00:00,117582.16,117910.0,117151.87,117838.46
2025-07-12 04:00,117838.72,118130.31,117569.88,117797.06
2025-07-12 08:00,117797.05,118244.51,117678.2,117870.35
2025-07-12 12:00,117873.88,117933.08,116940.82,117154.27
2025-07-12 16:00,117153.9,117696.68,117086.83,117606.56
2025-07-12 20:00,117606.55,117624.05,117043.11,117472.65
2025-07-13 00:00,117472.65,117881.39,117238.69,117797.77
2025-07-13 04:00,117797.58,118110.82,117723.25,118043.07
2025-07-13 08:00,118043.06,118154.99,117724.96,118130.41
2025-07-13 12:00,118130.41,119450.0,118007.47,118716.69
2025-07-13 16:00,118720.64,119500.0,118420.72,119011.9
2025-07-13 20:00,119003.28,119429.54,118290.28,119130.81
2025-07-14 00:00,119130.81,121400.0,118949.18,120781.98
2025-07-14 04:00,120781.98,123231.07,120579.12,122751.9
2025-07-14 08:00,122757.35,122807.37,121321.12,121463.61
2025-07-14 12:00,121455.88,122161.58,119600.0,119867.12
2025-07-14 16:00,119867.12,120544.49,119172.37,119945.25
2025-07-14 20:00,119950.06,120484.31,119500.0,119863.71
2025-07-15 00:00,119863.71,119973.3,116830.74,117148.04
2025-07-15 04:00,117148.03,117761.08,116250.0,116762.15
2025-07-15 08:00,116762.15,117200.0,116288.0,117103.18
2025-07-15 12:00,117103.19,118464.35,115697.37,116318.4
2025-07-15 16:00,116318.4,117741.28,116000.0,116410.21
2025-07-15 20:00,116409.42,117989.99,116194.03,117781.64
2025-07-16 00:00,117781.63,118222.0,117033.23,117499.4
