time,open,high,low,close
2025-07-17 18:00,3342.9,3344.3,3340.9,3343.8
2025-07-17 19:00,3343.9,3346.2,3343.4,3345.2
2025-07-17 20:00,3345.5,3345.8,3343.0,3345.4
2025-07-17 22:00,3347.5,3350.2,3344.5,3349.1
2025-07-17 23:00,3349.3,3349.6,3345.0,3345.6
2025-07-18 00:00,3345.7,3347.1,3343.3,3345.2
2025-07-18 01:00,3345.5,3348.9,3340.5,3343.0
2025-07-18 02:00,3343.0,3350.3,3342.2,3343.8
2025-07-18 03:00,3343.8,3344.6,3340.1,3341.1
2025-07-18 04:00,3340.6,3342.7,3339.5,3342.7
2025-07-18 05:00,3342.5,3345.8,3338.8,3338.8
2025-07-18 06:00,3338.8,3348.6,3337.2,3347.9
2025-07-18 07:00,3347.9,3356.2,3346.6,3355.9
2025-07-18 08:00,3356.0,3356.6,3352.2,3352.9
2025-07-18 09:00,3353.1,3361.0,3352.9,3358.0
2025-07-18 10:00,3358.1,3358.6,3353.7,3357.2
2025-07-18 11:00,3357.1,3364.3,3356.7,3360.7
2025-07-18 12:00,3360.7,3368.0,3360.5,3366.6
2025-07-18 13:00,3366.7,3367.2,3358.4,3362.0
2025-07-18 14:00,3362.0,3366.0,3357.5,3361.5
2025-07-18 15:00,3360.4,3363.0,3358.6,3360.4
2025-07-18 16:00,3360.4,3363.9,3357.5,3360.0
2025-07-18 17:00,3360.2,3360.2,3356.9,3358.5
2025-07-18 18:00,3358.6,3359.7,3356.4,3357.4
2025-07-18 19:00,3357.6,3358.9,3353.3,3354.0
2025-07-18 20:00,3353.9,3357.6,3353.4,3355.5
2025-07-20 22:00,3353.0,3354.6,3351.0,3354.3
2025-07-20 23:00,3354.2,3355.5,3351.5,3355.2
2025-07-21 00:00,3355.3,3360.7,3353.8,3358.4
2025-07-21 01:00,3358.2,3365.2,3358.0,3362.8
2025-07-21 02:00,3362.9,3363.9,3358.5,3360.5
2025-07-21 03:00,3360.5,3363.2,3360.0,3361.1
2025-07-21 04:00,3358.3,3365.0,3357.1,3364.1
2025-07-21 05:00,3363.9,3376.9,3363.7,3374.0
2025-07-21 06:00,3374.0,3378.3,3372.6,3375.6
2025-07-21 07:00,3375.6,3378.2,3371.4,3372.1
2025-07-21 08:00,3372.1,3374.5,3370.5,3373.5
