time,open,high,low,close
2025-07-17 18:00,1.158749,1.159152,1.158346,1.158749
2025-07-17 19:00,1.158883,1.160227,1.158749,1.160227
2025-07-17 20:00,1.160227,1.160362,1.159824,1.159958
2025-07-17 21:00,1.159555,1.160497,1.159286,1.160093
2025-07-17 22:00,1.160497,1.16225,1.160362,1.162115
2025-07-17 23:00,1.16198,1.162385,1.161845,1.161845
2025-07-18 00:00,1.16198,1.163061,1.16198,1.162791
2025-07-18 01:00,1.162791,1.163738,1.16252,1.163196
2025-07-18 02:00,1.163332,1.163467,1.162791,1.163332
2025-07-18 03:00,1.163196,1.163332,1.162656,1.162791
2025-07-18 04:00,1.162656,1.162656,1.16225,1.16225
2025-07-18 05:00,1.16225,1.162385,1.161575,1.16198
2025-07-18 06:00,1.16198,1.16252,1.161575,1.16252
2025-07-18 07:00,1.162656,1.163332,1.162385,1.163196
2025-07-18 08:00,1.163467,1.164687,1.163467,1.163873
2025-07-18 09:00,1.163873,1.164687,1.163738,1.163738
2025-07-18 10:00,1.163738,1.164551,1.163603,1.164415
2025-07-18 11:00,1.164415,1.16523,1.164415,1.164687
2025-07-18 12:00,1.164687,1.166045,1.164687,1.165909
2025-07-18 13:00,1.166045,1.167133,1.16523,1.166997
2025-07-18 14:00,1.166861,1.16727,1.164822,1.165094
2025-07-18 15:00,1.165094,1.166045,1.164687,1.164687
2025-07-18 16:00,1.164822,1.165094,1.163061,1.163196
2025-07-18 17:00,1.163061,1.163332,1.16225,1.163061
2025-07-18 18:00,1.163061,1.163061,1.16225,1.162656
2025-07-18 19:00,1.16252,1.162656,1.16198,1.16252
2025-07-18 20:00,1.16252,1.163061,1.162385,1.162656
2025-07-18 21:00,1.161845,1.162656,1.161845,1.161845
2025-07-20 23:00,1.162926,1.163467,1.162791,1.163332
2025-07-21 00:00,1.163332,1.163873,1.16225,1.16225
2025-07-21 01:00,1.162115,1.162791,1.16198,1.162115
2025-07-21 02:00,1.16198,1.162656,1.161845,1.16252
2025-07-21 03:00,1.16252,1.162926,1.162385,1.162791
2025-07-21 04:00,1.162926,1.163332,1.162656,1.163196
2025-07-21 05:00,1.163196,1.163738,1.163196,1.163603
2025-07-21 06:00,1.163603,1.164551,1.163332,1.164415
2025-07-21 07:00,1.164415,1.164958,1.164009,1.164687
2025-07-21 08:00,1.164687,1.165501,1.164009,1.164551
2025-07-21 09:00,1.164687,1.165094,1.16428,1.164822
2025-07-21 10:00,1.164822,1.164958,1.163738,1.164822
2025-07-21 11:00,1.164958,1.16727,1.164822,1.167133
2025-07-21 12:00,1.16727,1.167406,1.166725,1.166861
2025-07-21 13:00,1.166725,1.166861,1.166181,1.166861
2025-07-21 14:00,1.166861,1.170138,1.166861,1.170138
2025-07-21 15:00,1.170138,1.171921,1.170138,1.170823
2025-07-21 16:00,1.170686,1.170823,1.170001,1.170412
2025-07-21 17:00,1.170412,1.170412,1.169044,1.169454
2025-07-21 18:00,1.169454,1.169864,1.169044,1.169591
2025-07-21 19:00,1.169727,1.169864,1.169317,1.169317
2025-07-21 20:00,1.169317,1.170001,1.16918,1.169864
2025-07-21 21:00,1.170001,1.170001,1.169454,1.169727
2025-07-21 22:00,1.169727,1.169864,1.169591,1.169727
2025-07-21 23:00,1.169864,1.169864,1.169454,1.169727
2025-07-22 00:00,1.169591,1.169727,1.16877,1.16918
2025-07-22 01:00,1.169317,1.169317,1.168634,1.16918
2025-07-22 02:00,1.169317,1.169864,1.16918,1.169454
2025-07-22 03:00,1.169317,1.169454,1.168907,1.169044
2025-07-22 04:00,1.16918,1.169727,1.168907,1.16918
2025-07-22 05:00,1.16918,1.169591,1.168634,1.16918
2025-07-22 06:00,1.168907,1.169454,1.168907,1.169454
2025-07-22 07:00,1.169317,1.169454,1.168634,1.168907
2025-07-22 08:00,1.16877,1.170549,1.16877,1.170138
2025-07-22 09:00,1.170275,1.170823,1.169727,1.170823
2025-07-22 10:00,1.170823,1.171234,1.170412,1.170549
2025-07-22 11:00,1.170549,1.170686,1.169864,1.170549
2025-07-22 12:00,1.170686,1.170686,1.16877,1.169317
2025-07-22 13:00,1.169591,1.170686,1.168224,1.170686
2025-07-22 14:00,1.170412,1.172883,1.169454,1.172608
2025-07-22 15:00,1.17247,1.175226,1.171921,1.175226
2025-07-22 16:00,1.174812,1.176332,1.174812,1.175917
2025-07-22 17:00,1.175917,1.175917,1.174674,1.17495
2025-07-22 18:00,1.174812,1.175088,1.174536,1.175088
2025-07-22 19:00,1.175088,1.175641,1.17495,1.175641
2025-07-22 20:00,1.175364,1.175779,1.17495,1.175779
2025-07-22 21:00,1.176332,1.176332,1.175364,1.175364
2025-07-22 22:00,1.175364,1.175364,1.175088,1.175226
2025-07-22 23:00,1.175226,1.175917,1.173985,1.174122
2025-07-23 00:00,1.17426,1.175088,1.173709,1.175088
2025-07-23 01:00,1.175088,1.175088,1.173434,1.173985
2025-07-23 02:00,1.17426,1.174398,1.173709,1.173847
2025-07-23 03:00,1.173847,1.17495,1.173847,1.17426
2025-07-23 04:00,1.17426,1.17426,1.173709,1.173847
2025-07-23 05:00,1.173847,1.174122,1.173158,1.173296
2025-07-23 06:00,1.173571,1.174536,1.173434,1.174536
2025-07-23 07:00,1.174536,1.175364,1.173709,1.174536
2025-07-23 08:00,1.174398,1.175088,1.173571,1.173571
2025-07-23 09:00,1.173847,1.17426,1.173434,1.173847
2025-07-23 10:00,1.173847,1.173847,1.172745,1.172883
2025-07-23 11:00,1.172745,1.173434,1.172745,1.172883
2025-07-23 12:00,1.172745,1.173571,1.17247,1.172745
2025-07-23 13:00,1.172883,1.173296,1.171509,1.173158
2025-07-23 14:00,1.17302,1.174122,1.172745,1.173709
2025-07-23 15:00,1.173571,1.175779,1.172608,1.175503
2025-07-23 16:00,1.175088,1.176194,1.174812,1.175364
2025-07-23 17:00,1.175641,1.176886,1.175088,1.176332
2025-07-23 18:00,1.176332,1.177718,1.176332,1.177579
2025-07-23 19:00,1.177718,1.177856,1.177163,1.177579
2025-07-23 20:00,1.177718,1.177856,1.177024,1.177579
2025-07-23 21:00,1.177024,1.177995,1.177024,1.177302
2025-07-23 22:00,1.17744,1.177856,1.17744,1.177718
2025-07-23 23:00,1.177718,1.178273,1.177718,1.177718
2025-07-24 00:00,1.177718,1.177718,1.176609,1.177163
2025-07-24 01:00,1.177163,1.178273,1.177163,1.177856
2025-07-24 02:00,1.177718,1.178134,1.17744,1.177995
2025-07-24 03:00,1.177995,1.178273,1.177856,1.177856
2025-07-24 04:00,1.177718,1.178134,1.177579,1.177718
2025-07-24 05:00,1.177718,1.178134,1.17744,1.17744
2025-07-24 06:00,1.17744,1.177579,1.176194,1.176194
2025-07-24 07:00,1.175917,1.177163,1.175917,1.176471
2025-07-24 08:00,1.176747,1.177163,1.176055,1.176055
2025-07-24 09:00,1.176055,1.176194,1.175088,1.175503
2025-07-24 10:00,1.175503,1.175779,1.174812,1.175226
2025-07-24 11:00,1.175226,1.175917,1.17495,1.175917
2025-07-24 12:00,1.175917,1.176194,1.173709,1.173985
2025-07-24 13:00,1.173709,1.177856,1.173709,1.17744
2025-07-24 14:00,1.177579,1.179106,1.176747,1.177024
2025-07-24 15:00,1.177024,1.178134,1.176055,1.176886
2025-07-24 16:00,1.176747,1.177579,1.176194,1.176609
2025-07-24 17:00,1.176609,1.178134,1.176471,1.177302
2025-07-24 18:00,1.177302,1.177302,1.176609,1.177024
2025-07-24 19:00,1.176886,1.177302,1.176194,1.176194
2025-07-24 20:00,1.176194,1.176332,1.17495,1.175503
2025-07-24 21:00,1.176055,1.176055,1.174398,1.175088
2025-07-24 22:00,1.174812,1.175641,1.174812,1.175641
2025-07-24 23:00,1.175503,1.176055,1.175364,1.175779
2025-07-25 00:00,1.175917,1.176194,1.175226,1.175779
2025-07-25 01:00,1.175917,1.176194,1.17426,1.174674
2025-07-25 02:00,1.174674,1.174674,1.173847,1.174122
2025-07-25 03:00,1.174122,1.174812,1.174122,1.174674
2025-07-25 04:00,1.174536,1.17495,1.173985,1.174398
2025-07-25 05:00,1.174536,1.175088,1.174122,1.175088
2025-07-25 06:00,1.175226,1.176332,1.174536,1.175226
2025-07-25 07:00,1.175503,1.176194,1.175226,1.175641
2025-07-25 08:00,1.175917,1.175917,1.174536,1.174674
2025-07-25 09:00,1.174674,1.174674,1.173709,1.173847
2025-07-25 10:00,1.173709,1.174122,1.172883,1.17302
2025-07-25 11:00,1.17302,1.173434,1.171646,1.17247
2025-07-25 12:00,1.17247,1.17302,1.171646,1.172196
2025-07-25 13:00,1.172333,1.17302,1.17096,1.172608
2025-07-25 14:00,1.172745,1.173847,1.172745,1.173434
2025-07-25 15:00,1.173434,1.173985,1.172745,1.173296
2025-07-25 16:00,1.173296,1.173434,1.17247,1.173296
2025-07-25 17:00,1.173296,1.17426,1.173296,1.174122
2025-07-25 18:00,1.173985,1.17495,1.173985,1.17495
2025-07-25 19:00,1.174812,1.175088,1.174536,1.174812
2025-07-25 20:00,1.174674,1.174674,1.174122,1.174536
2025-07-25 21:00,1.174398,1.174398,1.174398,1.174398
2025-07-27 23:00,1.175779,1.176332,1.175779,1.175917
2025-07-28 00:00,1.176055,1.17744,1.175917,1.176747
2025-07-28 01:00,1.176886,1.177163,1.175226,1.175641
2025-07-28 02:00,1.175364,1.176055,1.175088,1.175917
2025-07-28 03:00,1.175779,1.176055,1.175503,1.175917
2025-07-28 04:00,1.176055,1.176194,1.17495,1.175088
2025-07-28 05:00,1.17495,1.175088,1.174398,1.174398
2025-07-28 06:00,1.174398,1.174674,1.171646,1.172608
2025-07-28 07:00,1.17247,1.172608,1.167951,1.167951
2025-07-28 08:00,1.167815,1.169317,1.167542,1.168224
2025-07-28 09:00,1.168361,1.16877,1.166725,1.166997
2025-07-28 10:00,1.167133,1.167406,1.165909,1.166317
2025-07-28 11:00,1.166181,1.166181,1.164958,1.165365
2025-07-28 12:00,1.165773,1.166725,1.16523,1.166045
2025-07-28 13:00,1.166181,1.166589,1.163196,1.163738
2025-07-28 14:00,1.163738,1.164958,1.163467,1.164144
2025-07-28 15:00,1.163873,1.164144,1.161305,1.161305
2025-07-28 16:00,1.161305,1.161305,1.160227,1.160227
2025-07-28 17:00,1.160227,1.160497,1.159286,1.15942
2025-07-28 18:00,1.159555,1.159824,1.158883,1.159824
2025-07-28 19:00,1.159824,1.159824,1.159286,1.15942
2025-07-28 20:00,1.15942,1.159689,1.158883,1.159152
2025-07-28 21:00,1.159286,1.159689,1.158749,1.15942
2025-07-28 22:00,1.159286,1.159824,1.159152,1.159689
2025-07-28 23:00,1.159689,1.159958,1.159286,1.159958
2025-07-29 00:00,1.159958,1.159958,1.158883,1.158883
2025-07-29 01:00,1.159017,1.160093,1.159017,1.159286
2025-07-29 02:00,1.159555,1.160227,1.159555,1.160093
2025-07-29 03:00,1.159958,1.160093,1.158614,1.158749
2025-07-29 04:00,1.158614,1.159152,1.157943,1.159017
2025-07-29 05:00,1.159152,1.159286,1.158212,1.158212
2025-07-29 06:00,1.158212,1.158749,1.153935,1.153935
2025-07-29 07:00,1.154068,1.155668,1.15327,1.155668
2025-07-29 08:00,1.155668,1.157274,1.155535,1.157274
2025-07-29 09:00,1.157675,1.158749,1.156738,1.157943
2025-07-29 10:00,1.157943,1.159017,1.157675,1.157675
2025-07-29 11:00,1.157675,1.157809,1.154201,1.154468
2025-07-29 12:00,1.154201,1.154468,1.153136,1.153136
2025-07-29 13:00,1.152738,1.155001,1.152339,1.155001
2025-07-29 14:00,1.155135,1.155135,1.152605,1.152605
2025-07-29 15:00,1.152605,1.154335,1.152605,1.153403
2025-07-29 16:00,1.153802,1.155135,1.153802,1.154601
2025-07-29 17:00,1.154468,1.156203,1.154468,1.154468
2025-07-29 18:00,1.154468,1.155268,1.154201,1.155268
2025-07-29 19:00,1.155402,1.156069,1.155268,1.155402
2025-07-29 20:00,1.155402,1.155668,1.154868,1.154868
2025-07-29 21:00,1.155268,1.155668,1.154601,1.155268
2025-07-29 22:00,1.155135,1.155402,1.155001,1.155402
2025-07-29 23:00,1.155268,1.155402,1.155001,1.155402
2025-07-30 00:00,1.155402,1.15714,1.155402,1.15714
2025-07-30 01:00,1.157274,1.157541,1.15647,1.156738
2025-07-30 02:00,1.156738,1.15714,1.15647,1.156604
2025-07-30 03:00,1.156738,1.157407,1.156203,1.15647
2025-07-30 04:00,1.15647,1.15647,1.155402,1.155535
2025-07-30 05:00,1.155402,1.156337,1.155268,1.155268
2025-07-30 06:00,1.155402,1.156337,1.154335,1.156069
2025-07-30 07:00,1.155936,1.156872,1.155535,1.155668
2025-07-30 08:00,1.155802,1.156203,1.155268,1.156069
2025-07-30 09:00,1.156069,1.156337,1.154868,1.155402
2025-07-30 10:00,1.155535,1.155802,1.153536,1.154468
2025-07-30 11:00,1.154335,1.154335,1.152605,1.153403
2025-07-30 12:00,1.153536,1.153802,1.147315,1.147315
2025-07-30 13:00,1.14771,1.148106,1.146132,1.14692
2025-07-30 14:00,1.147579,1.148501,1.14692,1.148501
2025-07-30 15:00,1.148237,1.148765,1.14692,1.147184
2025-07-30 16:00,1.147315,1.14771,1.14692,1.14771
2025-07-30 17:00,1.147842,1.148501,1.147842,1.148501
2025-07-30 18:00,1.149161,1.150218,1.143118,1.14338
2025-07-30 19:00,1.142988,1.143772,1.141944,1.142465
2025-07-30 20:00,1.142727,1.143249,1.140511,1.140641
2025-07-30 21:00,1.141553,1.141813,1.140641,1.141032
2025-07-30 22:00,1.140901,1.142727,1.140901,1.142727
2025-07-30 23:00,1.142465,1.14338,1.142335,1.143118
2025-07-31 00:00,1.143118,1.143903,1.143118,1.143772
2025-07-31 01:00,1.143772,1.144034,1.142727,1.143249
2025-07-31 02:00,1.14338,1.143511,1.142465,1.143249
2025-07-31 03:00,1.143249,1.143772,1.141292,1.142727
2025-07-31 04:00,1.142596,1.143641,1.142465,1.143641
2025-07-31 05:00,1.143772,1.144558,1.143511,1.144034
2025-07-31 06:00,1.144034,1.146263,1.144034,1.146263
2025-07-31 07:00,1.145869,1.146132,1.144034,1.145344
2025-07-31 08:00,1.145213,1.145738,1.144296,1.145213
2025-07-31 09:00,1.145344,1.145344,1.143772,1.143903
2025-07-31 10:00,1.143641,1.144296,1.142465,1.144296
2025-07-31 11:00,1.144296,1.145344,1.144034,1.145344
