time,open,high,low,close
2025-07-17 16:00,3342.9,3346.2,3340.9,3345.2
2025-07-17 20:00,3345.5,3350.2,3343.0,3345.6
2025-07-18 00:00,3345.7,3350.3,3340.1,3341.1
2025-07-18 04:00,3340.6,3356.2,3337.2,3355.9
2025-07-18 08:00,3356.0,3364.3,3352.2,3360.7
2025-07-18 12:00,3360.7,3368.0,3357.5,3360.4
2025-07-18 16:00,3360.4,3363.9,3353.3,3354.0
2025-07-18 20:00,3353.9,3357.6,3353.4,3355.5
2025-07-20 20:00,3353.0,3355.5,3351.0,3355.2
2025-07-21 00:00,3355.3,3365.2,3353.8,3361.1
2025-07-21 04:00,3358.3,3378.3,3357.1,3372.1
2025-07-21 08:00,3372.1,3383.4,3370.3,3383.1
2025-07-21 12:00,3382.9,3416.9,3382.2,3411.1
2025-07-21 16:00,3411.2,3413.1,3405.7,3409.8
2025-07-21 20:00,3409.9,3416.3,3408.4,3410.9
2025-07-22 00:00,3411.1,3411.2,3399.6,3405.6
2025-07-22 04:00,3405.6,3405.6,3395.4,3399.3
2025-07-22 08:00,3399.3,3402.7,3394.9,3401.1
2025-07-22 12:00,3401.1,3446.5,3400.7,3439.7
2025-07-22 16:00,3441.1,3447.5,3440.0,3443.9
2025-07-22 20:00,3443.9,3446.9,3438.3,3439.4
2025-07-23 00:00,3439.3,3451.7,3433.3,3437.5
2025-07-23 04:00,3436.8,3443.1,3429.8,3434.3
2025-07-23 08:00,3434.4,3445.8,3432.4,3440.5
2025-07-23 12:00,3440.5,3442.0,3406.3,3406.3
2025-07-23 16:00,3406.5,3406.5,3390.6,3400.4
2025-07-23 20:00,3400.5,3401.1,3394.9,3397.1
2025-07-24 00:00,3397.2,3400.3,3379.1,3388.8
2025-07-24 04:00,3388.5,3390.0,3370.7,3372.6
2025-07-24 08:00,3372.6,3379.4,3365.4,3366.4
2025-07-24 12:00,3366.3,3381.2,3355.2,3375.6
2025-07-24 16:00,3375.6,3376.9,3369.0,3374.3
2025-07-24 20:00,3374.4,3374.7,3367.6,3371.8
2025-07-25 00:00,3371.7,3376.6,3361.4,3361.5
2025-07-25 04:00,3360.9,3365.6,3354.6,3356.1
2025-07-25 08:00,3356.2,3357.7,3339.8,3342.1
2025-07-25 12:00,3342.1,3348.7,3325.5,3328.2
2025-07-25 16:00,3328.1,3341.2,3326.5,3339.2
2025-07-25 20:00,3339.1,3340.0,3337.3,3338.5
2025-07-28 00:00,3334.4,3343.0,3327.4,3342.3
2025-07-28 04:00,3343.0,3345.4,3333.4,3334.6
2025-07-28 08:00,3334.6,3340.8,3331.2,3336.1
2025-07-28 12:00,3336.3,3338.1,3300.0,3314.1
2025-07-28 16:00,3314.0,3317.4,3307.9,3316.5
2025-07-28 20:00,3316.3,3317.9,3308.3,3310.5
2025-07-29 00:00,3310.3,3318.8,3305.8,3311.1
2025-07-29 04:00,3311.2,3320.3,3307.4,3315.6
2025-07-29 08:00,3315.8,3328.0,3312.8,3313.4
2025-07-29 12:00,3313.5,3332.3,3309.9,3318.4
2025-07-29 16:00,3318.5,3328.6,3316.3,3323.7
2025-07-29 20:00,3323.4,3327.1,3323.3,3326.3
2025-07-30 00:00,3326.1,3330.8,3320.0,3326.4
2025-07-30 04:00,3325.2,3386.4,3320.1,3383.0
