time,open,high,low,close
2026-05-18 18:00,76636.94,76648.72,76074.71,76179.23
2026-05-18 19:00,76179.23,76934.01,76160.2,76859.05
2026-05-18 20:00,76861.52,77121.69,76810.3,76849.26
2026-05-18 21:00,76849.26,77132.33,76733.68,77043.31
2026-05-18 22:00,77043.32,77285.0,76874.55,77021.39
2026-05-18 23:00,77022.64,77110.2,76880.01,76943.98
2026-05-19 00:00,76943.96,77350.08,76893.03,77079.52
2026-05-19 01:00,77079.53,77101.86,76600.28,76601.89
2026-05-19 02:00,76601.9,76936.0,76421.09,76550.26
2026-05-19 03:00,76550.26,76807.72,76519.55,76721.99
2026-05-19 04:00,76721.99,76881.08,76633.0,76855.29
2026-05-19 05:00,76855.3,76944.25,76573.91,76841.83
2026-05-19 06:00,76842.8,77046.69,76820.0,76965.74
2026-05-19 07:00,76965.74,77221.91,76908.8,77168.92
2026-05-19 08:00,77169.94,77250.89,76902.64,76982.08
2026-05-19 09:00,76982.07,77010.0,76634.7,76746.86
2026-05-19 10:00,76746.85,77024.67,76625.0,76969.47
2026-05-19 11:00,76969.48,77011.44,76566.36,76641.3
2026-05-19 12:00,76641.3,76914.47,76573.07,76865.77
2026-05-19 13:00,76865.78,76991.27,76506.09,76806.71
2026-05-19 14:00,76806.71,76945.17,76061.12,76315.97
2026-05-19 15:00,76315.97,76612.73,76254.11,76444.52
2026-05-19 16:00,76444.59,76856.07,76315.5,76819.09
2026-05-19 17:00,76821.15,76953.15,76679.25,76778.22
2026-05-19 18:00,76778.23,76881.94,76660.63,76728.3
2026-05-19 19:00,76728.29,77002.56,76681.76,76758.13
2026-05-19 20:00,76756.67,76982.94,76746.23,76953.35
2026-05-19 21:00,76953.35,76978.97,76889.09,76911.38
2026-05-19 22:00,76910.02,76910.02,76570.0,76640.46
2026-05-19 23:00,76640.47,76918.04,76594.0,76767.48
2026-05-20 00:00,76767.48,76828.0,76433.52,76712.49
2026-05-20 01:00,76712.21,76851.55,76444.24,76735.32
2026-05-20 02:00,76735.32,76835.0,76517.75,76611.13
2026-05-20 03:00,76611.13,76744.0,76518.92,76637.61
2026-05-20 04:00,76637.62,76753.16,76596.31,76695.99
2026-05-20 05:00,76696.0,77251.75,76695.99,77121.0
2026-05-20 06:00,77121.0,77345.95,77116.25,77337.26
2026-05-20 07:00,77337.26,77401.24,77153.99,77195.48
2026-05-20 08:00,77195.49,77553.83,77121.45,77372.46
2026-05-20 09:00,77372.46,77466.2,77273.82,77399.04
2026-05-20 10:00,77399.04,77583.85,77399.04,77433.65
2026-05-20 11:00,77433.64,77488.84,77245.96,77291.88
2026-05-20 12:00,77297.44,77671.0,77281.38,77549.3
2026-05-20 13:00,77549.3,77578.99,76886.7,77125.55
2026-05-20 14:00,77125.56,77510.2,76794.91,77362.35
2026-05-20 15:00,77362.34,77782.61,77221.99,77376.67
2026-05-20 16:00,77377.03,77487.9,76924.87,77248.65
2026-05-20 17:00,77248.66,77650.0,77139.53,77493.77
2026-05-20 18:00,77493.77,77563.59,77310.02,77332.72
2026-05-20 19:00,77332.72,77643.89,77268.2,77598.0
2026-05-20 20:00,77597.5,77688.69,77398.82,77632.24
2026-05-20 21:00,77633.91,77690.19,77419.41,77422.67
2026-05-20 22:00,77394.01,77424.2,77142.29,77424.19
2026-05-20 23:00,77424.19,77481.53,77296.0,77475.99
2026-05-21 00:00,77475.98,78000.0,77437.01,77889.98
2026-05-21 01:00,77889.99,78100.0,77720.02,77788.0
2026-05-21 02:00,77792.87,78027.0,77740.85,77880.57
2026-05-21 03:00,77880.57,78031.92,77827.8,78001.65
2026-05-21 04:00,78001.65,78103.76,77882.93,77960.29
2026-05-21 05:00,77960.28,78078.43,77627.6,77749.27
2026-05-21 06:00,77749.27,77798.33,77448.57,77536.78
2026-05-21 07:00,77536.78,77825.7,77435.03,77807.67
2026-05-21 08:00,77807.68,78123.68,77807.68,77848.27
2026-05-21 09:00,77846.21,77906.12,77547.1,77549.97
2026-05-21 10:00,77549.97,77602.9,77082.66,77113.62
2026-05-21 11:00,77113.62,77299.21,77050.27,77111.09
2026-05-21 12:00,77111.1,77285.56,76985.0,77197.99
2026-05-21 13:00,77197.99,77278.0,76619.02,77035.84
2026-05-21 14:00,77035.68,77165.23,76684.22,76892.0
2026-05-21 15:00,76891.99,77325.0,76800.0,77175.4
2026-05-21 16:00,77175.4,77270.66,76913.99,77110.26
2026-05-21 17:00,77110.26,78016.84,77093.28,77796.94
2026-05-21 18:00,77796.94,77857.51,77145.55,77309.31
2026-05-21 19:00,77309.3,77724.01,77283.08,77613.34
2026-05-21 20:00,77615.99,77736.54,77552.86,77634.95
2026-05-21 21:00,77633.76,77745.0,77565.43,77598.58
2026-05-21 22:00,77599.96,77677.9,77469.47,77550.18
2026-05-21 23:00,77550.18,77681.67,77450.0,77547.62
2026-05-22 00:00,77547.25,77570.77,77287.94,77304.21
2026-05-22 01:00,77304.21,77596.61,77233.35,77539.67
2026-05-22 02:00,77539.68,77659.34,77505.01,77598.4
2026-05-22 03:00,77598.4,77738.31,77598.39,77705.25
2026-05-22 04:00,77705.26,77833.02,77542.4,77577.83
2026-05-22 05:00,77577.83,77650.62,77361.11,77408.43
